Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
35,MP/SJP/2024/18/828,Madhya Pradesh,Agar Malwa,Dengue,5.0,0.0,27-04-2024,30-04-2024,Under Control,"Cases reported from CHC Susner, Village: Pipalya Nankar, Sub-District: Susner, District: Agar Malwa. Cases presented with symptoms of fever, headache and joint pain. 5 blood samples were sent to DH Agar, all were positive for Dengue NS1 by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",18
39,MP/HAR/2024/18/832,Madhya Pradesh,Harda,Dengue,5.0,0.0,25-04-2024,29-04-2024,Under Control,"Cases reported from CHC Khirkiya, Pratappura Village, Khirkiya Block, Dist. Harda. Cases presented with symptoms of fever. Three Serum sample were collected and sent to DH Harda, which were positive for Dengue NS1 Ag by ELISA test. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on Dengue, vector control measures, hygiene and sanitation. House to house fever survey was done. Fogging activity was done.",18
41,MP/MDS/2024/18/834,Madhya Pradesh,Mandsaur,Dengue,11.0,0.0,03-05-2024,04-05-2024,Under Control,"Cases reported from Village Chiplana, Block Dhundharka. Cases presented with symptoms of fever, headache and weakness. Total 41 blood samples were collected & sent to Dist. Hospital Lab, out of which 11 were Positive for Dengue NS1 Ag by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",18
43,MH/AKL/2024/18/836,Maharashtra,Akola,Dengue,22.0,0.0,03-05-2024,03-05-2024,Under Control,"Cases reported from SC Malsur, PHC Malsur, Block Patur. Cases presented with symptoms of fever, weakness etc. The affected age group was 15-65 years. Total 24 blood serum samples were collected & sent to GMC Akola, out of which 6 were positive for Dengue IgM by ELISA. All were negative for Malaria. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",18
48,MH/STA/2024/18/841,Maharashtra,Satara,Dengue,10.0,0.0,03-05-2024,03-05-2024,Under Control,"Cases reported from PHC Khatav, Block Khatav. Cases presented with fever. The affected age group was 10-65 years. Total 10 serum samples were collected & sent to NIV Pune, out of which 4 were positive for Dengue IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",18
29,MP/DWS/2024/19/890,Madhya Pradesh,Dewas,Dengue,27.0,0.0,03-05-2024,07-05-2024,Under Surveillance,"Cases were reported from Village Madhopurkheda, Sub-District Tonk Khurd, District Dewas. Cases presented with fever. 41 blood samples were collected and sent to AIIMS Bhopal and District Hospital Dewas. 7 samples came positive for the Dengue NS1 antigen by ELISA. District RRT investigated the outbreak. Cases symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",19
44,MH/WDH/2024/19/904,Maharashtra,Wardha,Dengue,9.0,0.0,27-04-2024,Under Surveillance,"Cases were reported from Sub-District Wardha, PHC Anji, District Wardha. Cases presented with fever. 9 blood samples were collected and sent to MGIMS, Wardha. 2 samples came positive for the Dengue IgM by ELISA. District RRT investigated the outbreak. Cases symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",,19
13,AS/JRT/2024/20/918,Assam,Jorhat,Dengue,1.0,1.0,18-05-2024,18-05-2024,Under Control,"Case reported from Thengalbari under Baghchung BPHC. Case presented with symptoms of fever, distension of abdomen. One serum sample was sent to SRL, Dept. of Microbiology, JMCH, which was positive for Dengue NS1 by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation. Death of a 35 year old male has occurred on 28.5.02024 due to Dengue, decompensated chronic liver disease, severe anemia, dyselectrolytemia, coagulopathy.",20
42,KL/IDK/2024/20/947,Kerala,Idukki,Dengue,25.0,0.0,09-05-2024,18-05-2024,Under Surveillance,"Cases reported from CHC Vandiperiyar, Sub- District: Peerumade, District: Idukki. Cases presented with fever. Two samples were sent to DH Thodupuzha, both were positive for Dengue IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",20
48,MP/SHR/2024/20/953,Madhya Pradesh,Sehore,Dengue,8.0,0.0,17-05-2024,17-05-2024,Under Surveillance,"Cases reported from CH Nasrullganj, Village: Chhidgaonmouji (Chhita gaon), Sub-District: Nasrullaganj, District: Sehore. Cases presented with fever. Three blood samples were collected & sent to DH Sehore, out of which one was positive for Dengue IgM by ELISA. District",20
51,MH/NAN/2024/20/956,Maharashtra,Nanded,Dengue,7.0,0.0,16-05-2024,17-05-2024,Under Control,"Cases reported from Village Shirad, SC Shirad, PHC Koli, Block Hadgaon, Dist. Nanded. Cases presented with fever. Seven blood samples were collected & sent to GMC Nanded, out of which 2 were positive for Dengue IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",20
53,MH/RGD/2024/20/958,Maharashtra,Raigad,Dengue,24.0,0.0,17-05-2024,18-05-2024,Under Surveillance,"Cases reported from Village Jite, PHC Jite, SC Jite, Block Pen. Cases presented with symptoms of fever, weakness etc. Six blood samples were collected & sent to DH Alibag, out of which 4 were positive for Dengue NS1 by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",20
54,MH/STA/2024/20/959,Maharashtra,Satara,Dengue,16.0,0.0,17-05-2024,17-05-2024,Under Surveillance,"Cases reported from Village Kinhayi, PHC Kinhayi, Block Satara, Dist. Satara. Cases presented with symptoms of fever, body ache, weakness etc. Total 16 blood samples were collected & sent to NIV Pune, out of which 2 were found positive for Dengue IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",20
55,MH/WAS/2024/20/960,Maharashtra,Washim,Dengue,6.0,0.0,16-05-2024,16-05-2024,Under Control,"Cases reported from Kajaleshwar, PHC Poha, Block Karanja. Cases presented with fever. The affected age group was 1-15 years. Six serum samples were collected & sent to GMC Akola lab, out of which 1 was positive for Dengue IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",20
30,KL/IDK/2024/21/1004,Kerala,Idukki,Dengue,23.0,0.0,21-05-2024,22-05-2024,Under Surveillance,"Cases were reported from Village Arakkulam, Sub-District Thodupuzha, District Idukki. Cases presented with fever and headache. 23 blood samples were collected and sent to District Hospital Thodupuzha. 4 samples came positive for the Dengue IgM by ELISA. District RRT investigated the outbreak. Cases symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",21
36,MP/IND/2024/21/1010,Madhya Pradesh,Indore,Dengue,76.0,0.0,24-05-2024,24-05-2024,Under Surveillance,"Cases were reported from Sub-District Depalpur, District Indore. Cases presented with fever. 76 blood samples were collected and sent to DPHL Indore. 9 samples came positive for the Dengue NS1 antigen by ELISA. District RRT investigated the outbreak. Cases treated symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",21
41,MH/NAG/2024/21/1015,Maharashtra,Nagpur,Dengue,16.0,1.0,22-05-2024,22-05-2024,Under Control,"Cases were reported from Village Rajauli, Sub- District Mauda, District Nagpur. Cases presented with fever. 16 blood samples were collected and sent to IGGMC, Nagpur. 8 samples came positive for the Dengue IgM by ELISA. District RRT investigated the outbreak. Cases symptomatically. A 17 year old male expired on 16/05/2024. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",21
35,KL/IDK/2024/22/1073,Kerala,Idukki,Dengue,11.0,1.0,27-05-2024,01-06-2024,Under Surveillance,"Cases were reported from FHC Vannappuram, District Idukki. Cases presented with symptoms of fever. Seven blood samples were sent to DH Thodupuzha, out of which 3 were positive for Dengue IgM ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation. Death of a 46 year old male has occurred due to the illness at MCH Kottayam on 24/05/2024 (NS1 Antigen positive).",22
46,MP/AHR/2024/22/1084,Madhya Pradesh,Sehore,Dengue,14.0,0.0,28-05-2024,28-05-2024,Under Surveillance,"Cases reported from PHC Gopalpur, Village: Dholpur, Sub-District: Nasrullaganj, District: Sehore. Cases presented with fever. Ten blood samples were collected & sent to DH Sehore, out of which 3 were positive for Dengue NS1 Ag by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",22
49,MH/GAD/2024/22/1087,Maharashtra,Gadchiroli,Dengue,48.0,0.0,25-01-2024,27-05-2024,Under Surveillance,"Cases were reported from Markhanda K TR, RH Asht, Village: Rampur, Sub-District: Chamorshi, District: Gadchiroli. Cases presented with symptoms of fever. Total 115 blood samples were sent to Sentinel lab Gadchiroli, out of which 56 were positive for Dengue Rapid NS1 & 11 were positive for Dengue IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",22
50,MH/NAN/2024/22/1088,Maharashtra,Nanded,Dengue,12.0,0.0,28-05-2024,29-05-2024,Under Surveillance,"Cases reported from Village Borgadi Tanda, SC Dhanora, PHC Chinchodi, Taluk Himyatnagar, District Nanded. Cases presented with symptoms of fever. Total 20 serum and blood samples were collected and sent to GMC Nanded, out of which 12 were positive for Dengue IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",22
51,MH/PNE/2024/22/1089,Maharashtra,Pune,Dengue,7.0,0.0,25-05-2024,29-05-2024,Under Surveillance,"Cases were were positive District RRT given by peripheral measures, hygiene and sanitation.reported from Health Facility: Dhamani, Village: Pargaon Tarf Awasari Bk., Sub-District: Ambegaon, District: Pune. Cases presented with symptoms of fever. Ten blood samples were sent to NIV Pune, out of which 4 for Dengue IgM by ELISA. investigated the outbreak. Community awareness and health education team on vector control",22
32,MH/THN/2024/23/1142,Maharashtra,Thane,Dengue,24.0,0.0,06-06-2024,07-06-2024,Under Surveillance,"Cases were reported from Village Chafe, Sub- District Murbad, District Thane. Cases presented with fever. 12 blood samples were collected and sent to Civil Hospital, Thane. 3 samples came positive for the Dengue IgM by ELISA. District RRT investigated the outbreak. Cases symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",23
50,MH/NAN/2024/24/1217,Maharashtra,Nanded,Dengue,13.0,0.0,07-06-2024,13-06-2024,Under Surveillance,"Cases reported from Village Parwa (BK), Block Himyatnagar, SC Kandli, PHC Sarsam. Cases presented with symptoms of fever. Total 13 samples were collected & sent to GMC Nanded, out of which 3 were positive for Dengue IgM by ELISA. Entomological survey was done. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",24
53,MH/SGL/2024/24/1220,Maharashtra,Sangli,Dengue,8.0,1.0,12-06-2024,11-06-2024,Under Surveillance,"Cases reported from Village Bawchi, Block Walwa, SC Bawchi, PHC Bawchi. Cases presented with symptoms of fever, body ache, weakness etc. Five samples were collected & sent ofr testing, out of which 1 was positive for Dengue NS1 Ag by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation. Death of a 28 year old female has occurred due to Cardiac arrest, Dengue shock, ARDS (Dengue NS1 Ag positive).",24
73,JH/KUT/2024/24/1239,Jharkhand,Khunti,Dengue,27.0,1.0,12-05-2024,Under Surveillance,"Cases were reported from Sub-District Khunti, District Khunti. Cases presented with fever. Total 27 blood samples were collected and sent to RIMS Ranchi, out of which 24 samples were positive for Dengue NS1 antigen (11 samples) and IgM (13 samples) by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation. An 11 year old girl child expired due to the illness.",,24
81,MP/RGD/2024/24/1247,Maharashtra,Raigad,Dengue,33.0,0.0,15-01-2024,Under Surveillance,"Cases reported from Village Rave, Block Pen, SC Rave, PHC Jite. Cases presented with symptoms of fever. The affected age group was 20-45 years. Total 24 blood samples were collected & sent to DH Alibag, out of which 9 were positive for Dengue NS1 Ag by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation.",,24
15,GJ/GSN/2024/25/1261,Gujarat,Gir Somnath,Dengue,16.0,0.0,20-06-2024,20-06-2024,Under Control,"Cases were reported from village Ghantiya, Sub-District Sutrapada, District Gir Somnath. Cases presented with fever, headache and bodyache. 20 blood samples were collected and sent to Civil Hospital, Veraval. 2 samples came positive for the Dengue IgM by ELISA. District RRT investigated the outbreak. Cases symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",25
34,KL/ERN/2024/25/1280,Kerala,Ernakulam,Dengue,10.0,0.0,22-06-2024,22-06-2024,Under Surveillance,"Cases were reported from Sub-District Kanayannur, District Ernakulam. Cases presented with fever. 3 blood samples were collected and sent to RPHL Ernakulam. All the samples came positive for the Dengue IgM by ELISA. District RRT investigated the outbreak. Cases treated symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",25
38,MP/NSP/2024/25/1284,Madhya Pradesh,Narsinghpur,Dengue,18.0,0.0,21-06-2024,21-06-2024,Under Surveillance,"Cases were reported from village Mau, Sub- District Gadarwara, District Narsinghpur. Cases presented with fever, headache, bodyache and weakness. 18 blood samples were collected and sent to Government lab, CHC Salichouka. 2 samples came positive for the Dengue IgM by ELISA. District RRT investigated the outbreak. Cases symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",25
41,MH/KOP/2024/25/1287,Maharashtra,Kolhapur,Dengue,24.0,0.0,22-06-2024,23-06-2024,Under Surveillance,"Cases were reported from village Kaneriwadi, Block Karveer, District Kolhapur. Cases presented with fever with weakness. 6 blood samples were collected and sent to SSH, CPRH Kolhapur. 5 samples came positive for Dengue IgM by ELISA. District RRT investigated the outbreak. Cases treated symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",25
43,MH/OSM/2024/25/1289,Maharashtra,Osmanabad,Dengue,14.0,0.0,19-06-2024,20-06-2024,Under Control,"Cases were reported from village Babhalgaon, Sub-District Tuljapur, District Osmanabad. Cases presented with fever. 13 blood samples were collected and sent to GMC Solapur. 9 samples came positive for the Dengue IgM by ELISA. District RRT investigated the outbreak. Cases treated symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",25
57,KL/TRC/2024/25/1302,Kerala,Thrissur,Dengue,265.0,0.0,03-06-2024,Under Surveillance,"Cases were reported from wards 17 and 28 of Guruvayur Municipality , Sub-District Chavakkad, District Thrissur. Cases presented with fever. 265 blood samples were collected and sent to DMO lab Thrissur. 29 samples came positive for the Dengue NS1 by ELISA, 10 came positive for Dengue IgM by ELISA and 226 for Dengue NS1 by RDTs. District RRT investigated the outbreak. Cases treated symptomatically. Community awareness and health education given by peripheral team on vector control measures, hygiene, and sanitation.",,25
16,10,Tamil Nadu,Thoothukudi,xvii. Dengue,42,0,01-01-12,7-01-12,Under control,"Outbreak reported from Village Thiruvazhuthinadarvillai, PHC Eral-Thoothukudi, and Block Srivaikundam due to consumption of contaminated water. District RRT investigated the outbreak. 5 serum samples collected out of which 2 Dengue positive. Control measures taken. IEC activities undertaken regarding personal protection. .",1
14,,Madhya Pradesh,Ramanathapuram,xiv Dengue,30,0,10-01-12,12-01-12,Under surveillance,"Outbreak reported from Village Thiruppullani, SC Velanur, PHC Venkulam. District RRT investigated the outbreak. Out of 9 serum samples collected, 3 were positive for Dengue Ig M ELISA. House to House survey done. All cases treated. Anti larval measure and fogging done. Health education given regarding personnel hygiene and sanitation.",2
15,,Madhya Pradesh,Salem Tamil Nadu,xv Dengue,9,0,10-01-12,12-01-12,Under surveillance,"Cases reported from Village Thoothanoor, PHC E.Kattur. District RRT investigated the outbreak. Out of 5 serum samples collected, 3 were positive for Dengue Ig M ELISA. House to House survey done. All cases treated. Anti larval measure and fogging done. Health education given regarding personnel hygiene and sanitation.",2
20,1.,Maharashtra,Pune,xviii Dengue,17,0,20-12-11,,Under surveillance,"Cases reported from Village Manajinagar, PHC Khadkawasla, SC Narhe, and Block Haveli. District RRT investigated the outbreak. Out of 7serum samples collected, 2 were positive for Dengue Ig M ELISA. House to House survey done. All cases treated. Anti larval measure and fogging done. Health education given regarding personnel hygiene and sanitation.",2
1,1.,Andhra Pradesh,West Godavari,i Dengue,3*,1,23-01-12,29-01-12,Under control,"Clustering of fever cases occurred in Village Srungavruksham, PHC Veervasaram, Narasapuram. Door to door survey done to find new cases. Medical camp conducted to treat cases symptomatically. Mosquito control measures undertaken. All cases and death tested positive for Dengue (ELISA test and RDT) at Private Nursing Home. IEC activities undertaken regarding early treatment of cases and personal protection measures to be adopted by the community.",4
32,2.,Maharashtra,Pune,xxx Dengue,17,0,20-12-11,,Under control,"Cases reported from Village Manajinagar, SC Narhe, PHC Khadkawasla under Block Haveli. Out of 7 blood samples sent to B.J. Medical College, Pune, 2 tested positive for dengue. Rapid fever survey and symptomatic treatment of cases done. Fogging done with pyrethrum and anti-larval activities undertaken. IEC activities undertaken regarding mosquito control and personal protection measures.",4
12,7.,Tamil Nadu,Ramanathapuram,xii. Dengue,40,0,21-02-12,23-02-12,Under Investigation,"Cases of fever reported from Village Kulasekatakal, SC Athiyuthu, PHC Chitharkottai of District Ramanathapuram. District RRT investigated the outbreak. 7 serum samples collected, out of which 3 were positive for Dengue IgM ELISA. Door-to-door fever surveillance done. Anti-larval with Abate application and anti-adult measures such as fogging done. Health education given regarding personal protection measures.",8
23,9.,Tamil Nadu,Ramanathapuram,xxiii. Dengue,10,2,20-02-12,23-02-12,Under control,"Cases of fever reported from Village Victoria Nagar, SC Thangachimadam, PHC Thangachimadam, Block Mandapam of District Ramanathapuram. District RRT investigated the outbreak. 8 serum samples collected and sent to IDSP priority lab, Ramnad. 3 samples tested positive for Dengue, 1 for Leptospirosis. Door-to-door fever surveillance, anti-larval work with Abate application, and anti-adult measures with fogging done. Health education given.",9
15,,Karnataka,Raichur,xv Dengue?,19,1,20-03-12,24-03-12,Under control,"Cases reported from Village N.Mallkapur, PHC Gandhal, Block Raichur. District RRT investigated the outbreak. Medical camp organized in the affected area and treatment of patients done. 19 serum samples collected and sent to Sentinal Lab, Raichur, result awaited. Source Reduction and fogging activities done. IEC undertaken regarding personal protection given.",12
26,12.,T amil Nadu,Peramballur,xxvi Dengue,22,0,24-03-12,25-03-12,Under control,"Cases of fever, vomiting, and joint pain reported from Village Jayankondam, PHC Meensurtti, Block Jayankondam. District RRT visited and investigated the outbreak.Treatment of patients done at PHC Meensurti. 7 Serum samples collected and sent to K.A.P.V Medical College Trichyout of which 1 sample tested positive for Dengue by IgM ELISA. Antilarval activities and fogging done. Health education given regarding personal protection.",12
27,,T amil Nadu,Cuddalore,xxvii Dengue,32,0,17-03-12,21-03-12,Under control,"Cases reported from Village Thirukandeeswaram, PHC Nellikuppam, Block Annagiramam. District RRT investigated the outbreak. Treatment of patients done at PHC Nellikuppam. 5 serum samples collected and sent to ZET Lab, Cuddalore out of which 3 samples tested positive for Dengue and 1 for Chikungunya by IgM ELISA. Source reduction and fogging done. IEC activities undertaken regarding personal protection.",12
28,,T amil Nadu,Pudukottai,xxviii Dengue,64,0,19-03-12,22-03-12,Under control,"Cases reported from Village Karuppakontheru, PHC Kottaikadu, Block Karambakudi (34cases) and Village Karumbulikadu, PHC Nagudi, Block Aranthangi (30cases). District RRT investigated the outbreak. All patients treated at PHC Kottaikadu. 9 serum samples collected and sent to ZET Lab, Trichy out of which 6 samples tested positive for Dengue by IgM ELISA. Antilarval activities and fogging done. Health education given regarding personal protection.",12
37,5 .,Maharashtra,Sangli,xxxv Dengue,71,0,06-03-12,,Under control,"Cases of fever reported from Village Yelavi, PHC Tasgaon, Block Tasgaon. District RRT investigated the outbreak. 7 serum samples collected and sent to NIV, Pune out of which 2 samples tested positive for Dengue by IgM Elisa. Health education given regarding personal protection.",12
20,8.,Tamil Nadu,Trichy,xx Dengue,38,0,30-03-12,30-03-12,Under control,"Outbreak reported from Village Panchara, PHC Nagathi, Block Thanjavur. District RRT visited the area and investigated the outbreak. Five serum samples collected and sent to Zonal Entomological Team (ZET) Lab, Trichy for analysis of Chikungunya, Dengue, and Typhoid. Samples tested positive for Dengue by IgM ELISA. House-to-house survey conducted and found that cisterns in houses had Aedes larvae. Antilarval work with abate and source reduction activities done. Indoor Thermal fogging",13
23,,Tamil Nadu,Trichy,xxi Dengue,40,0,30-03-12,30-03-12,Under control,"Outbreak reported from Village Periyakodunthurai, PHC Pulivalam, Block Musiri. District RRT visited the area and investigated the outbreak. It was found that due to scarcity of water there is a practice of water storage in the village. During house to house aedes survey it is found that water stored in cisterns inside and out side the houses are breeding places for Aedes larvae. Five serum samples collected and sent to Zonal Entomological Team (ZET) Lab, Trichy for analysis of Chikungunya and Dengue. Result awaited. 1 sample sent to KAPV Medical college tested positive for Dengue by serology. Indoor Thermal fogging operation carried out. Source reduction activity and anti-larval activity with abate undertaken. IEC has been given to the village people to cover the cisters with air proof lid and clean the containers.",13
26,13.,Tamil Nadu,Dharmapuri,xxvi Dengue,37,0,04-04-12,07-04-12,Under control,"Outbreak reported from Village Vathalpatti, PHC Poochur, Block Pennagaram, District Dharmapuri. District RRT investigated the outbreak. Serum samples tested positive for Dengue by IgM ELISA. Antilarval activities and fogging done. Health education given regarding personal protection.",14
18,10.,Tamil Nadu,Dindigul,xviii Dengue,12,0,16-04-12,21-04-12,Under Control,"Cases reported from Village Kottaikaranpatty, SC Kanavaipatty, PHC Gopalpatty, Block Shanarpatty, District Dindigul. District RRT investigated the outbreak. Entomological survey revealed a high density of mosquito larva in the area. 12 blood smears collected and examined for Malarial parasite. All tested negative. 6 Blood serum samples were collected and sent to ZET, Dindigul for serological investigation. 5 samples tested positive for Dengue by IgM ELISA. Source reduction activities with Abate application done. Fogging operations undertaken. Medical team posted on site for treatment of patients. Health education given.",16
1,1.,A ndhra Pradesh,Mahabubna gar,i Dengue,24,0,24-04-12,29-04-12,Under control,"Outbreak reported from Village Kothakunta Thanda, SC Dodiguntapally, PHC Peddamandadi, District Mahabubnagar. District RRT investigated the outbreak. House to house survey done to find new fever cases. Out of 7 serum samples, 3 were positive for Dengue (IgM ELISA). The entire community had the practice of storing water. Aedes mosquito breeding found in 13 sources in 32 houses. Antilarval measures, Pyrethrum Spray, Fogging undertaken. Health education done by distributing IEC material and organizing medical camps.",17
2,1.,A ndhra Pradesh,Prakasam,ii Dengue,35,0,19-04-12,23-04-12,Under control,"Outbreak reported from Village Karrola, SC Chetlamitta, PHC Pullalacheruvu Mandal, District Prakasam. District RRT investigated the outbreak. House to house survey done for new fever cases. Out of 16 serum sample, 1 sample was positive for Dengue (IgM ELISA). Medical camp organized. IEC undertaken.",17
42,5.,Karnataka,Tumkur,xl Dengue,26,0,11-04-12,,Under control,"Outbreak reported from Village Siradadu, PHC Taruru, Block Sira, District Tumkur. District RRT investigated the outbreak. Out of 8 serum samples tested 4 were positive for Dengue (Ig M ELISA) and 2 were positive for NS1 antigen for Dengue. House to house survey done to find new fever cases. Pyrethrum sprayed and fogging done. Cases treated symptomatically. Mobile clinic organized. Health education done.",18
13,5.,K arnataka,Bellary,xiii Dengue,52,0,05-05-12,11-05-12,Under control,"Outbreak reported from Village Varadapura and Kenchatanahalli, PHC Magimavinahalli, Block H.B.Halli, District Bellary. District RRT investigated the outbreak. House to house survey done for finding new cases. Out of 15 blood samples analyzed, 3 tested positive for Dengue by IgM ELISA. All blood smears were negative for malaria parasite. Entomological survey done. Temporary clinic organized in the affected area. Distribution of halogen tablets done. IEC done.",19
23,8.,M aharashtra,Bhandara,xxiii Dengue,18,2,07-05-12,11-05-12,Under control,"Cases reported from Village Asgaon, SC Asgaon, PHC Asgaon, Block Pauni, District Bhandara. District RRT investigated the outbreak. 18 blood slides collected and tested for malaria. All slides tested negative. Out of 6 blood samples 2 tested positive for Dengue by IgM ELISA. Fever survey conducted in affected area. IEC activities done regarding personal protection and environmental sanitation.",19
25,10.,Tamil Nadu,Salem,xxv Dengue,11,0,07-05-12,11-05-12,Under control,"Cases reported from Village Kalarampatti, PHC Ariyapalayam, Block P.N.Palayam, District Salem. District RRT visited the area and investigated the outbreak. It was found that the Aedes mosquito density in the area was pretty high, and many cesspools have been created due to incessant rains. On the other hand, scarcity of potable water had led people to adopt faulty practices of storing water in tanks, pots etc. for prolonged period of time. This has led to high density of breeding for mosquito larvae in the area. 11 blood smears were taken and examined; all of which were found negative for malaria. 6 Serum samples taken, out of which 2 were found positive for Dengue by IgM ELISA. Intensified house to house fever surveillance conducted. Indoor fogging operation carried out in the locality. Anti-larval activities conducted. Health education given regarding prevention of mosquito breeding and use of safe drinking water. Residual Chlorine level checked. It was found to be nil in most sources. Therefore, chlorination of all water sources carried out. Patients treated symptomatically in the local PHC. Surveillance conducted in neighboring villages in diameter of 3 kms. Health education given regarding boiling of water and its safe storage.",19
27,10.,Tamil Nadu,Pudukottai,xxvii Dengue,20,0,07-05-12,13-05-12,Under control,"Cases reported from Village Kallakottai, PHC Vellalaviduthi, Block Gandarvakottai, District Pudukottai. District RRT visited the area and investigated the outbreak and on epidemiologic investigation found a high density of both larval & adult form of Aedes mosquito in the area. 5 samples collected for serological testing. 2 samples tested positive for Dengue by IgM ELISA. Fogging operations and anti-larval activities carried out in the area. Chlorination of water sources done. Health education given.",19
49,5.,Maharashtra,Nashik,xlvii Dengue,16,0,20-04-12,,Under control,"Cases reported from Village Arai, SC Arai, PHC Brahmangaon, Block Nashik, District Nasik. District RRT visited and investigated the outbreak. 4 blood samples sent to sentinel lab, Nashik. All tested positive for Dengue by IgM ELISA. House to house fever surveillance & examination of water containers done. Health education given regarding personal hygiene and environmental sanitation.",19
53,7.,Tamil Nadu,Tirunelveli,li Dengue,188*,12,18-04-12,,Under Surveillance,"Outbreak reported from all blocks of District Tirunelveli. State RRT investigated the outbreak. 188 serum samples tested positive for Dengue by IgM ELISA at TVMCH (Tirunelveli Medical College and Hospital), Tirunelveli. House to house fever survey done. A team from VCRC (Vector Control Research Center), Puducherry visited the affected areas to study the serotypes of Dengue virus causing this outbreak. Surveillance activity strengthened for reporting of cases from Government and private hospitals. Coordination meetings done with adjoining districts. Anti-larval activities conducted by applying temephos. Anti-adult activities done through indoor and outdoor fogging. Awareness regarding management of Dengue cases imparted to government and private medical doctors. IEC and health education given to general public.",19
56,1.,Karnataka,Raichur,Dengue,31,0,28-04-12,,Under control,"Outbreak reported from town area of Block Sindhanur, District Raichur. 209 serum samples collected and sent to Vijayanagar Institute of Medical Sciences and Hospital, Bellary. Out of these, 31 samples tested positive for Dengue by IgM ELISA. Entomological survey done. Source reduction activities and fogging done in the affected area. IEC undertaken.",19
23,,Tamil Nadu,Thoothukudi,xxiii Dengue,21,0,18-05-12,20-05-12,Under control,"Outbreak reported from Village Manakarai, PHC Vallanad, Block Karungulam, District Thoothukudi possibly due to drinking of contaminated water. District RRT investigated the outbreak. It was found by them that people were storing water in make-shift containers for long periods of time. Larval breeding found positive in many of those containers on house to house survey. 9 cases admitted in Tirunelveli Medical College Hospital. Serum samples collected and sent to lab. 4 samples tested positive for Dengue by IgM ELISA. Door to door fever cases surveillance carried out and medicines distributed. Larval reduction and fogging activities undertaken. Health education given.",20
28,1 1.,Andhra Pradesh,Mahabubnag ar,xxvi Dengue,32,0,06-05-12,,Under control,"Outbreak reported from Villages Shankarakonda Thanda, Chowderpally, Sc Cherkur, PHC Veldanda, District Mahabubnagar. Water storage activity was prominent in the affected villages. Entomological survey revealed breeding sites of Aedes in the affected villages. Out of 6 serum samples collected 3 were positive for Dengue. Out of 22 blood slides examined none were positive for malaria parasite. Anti larval activities and fogging done in the affected villages. Health education given. IEC material distributed in the affected area.",20
