Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
37,WB/SPG/2016/24/1435,West Bengal,South 24 Parganas,Food Poisoning,25,00,16-06-16,16-06-16,Under Surveillance,"campCases reported from Village Jibantala, Kamalpur, SC Kamalpur-I, GP Rudranagar, Block Sagar. District RRT investigated the outbreak. House to house survey done. Food samples collected and sent to Public Health Lab, result awaited. Health organized and all cases treated symptomatically. Health education given.",24
42,CT/KOR/2016/24/1439,Chhattisgarh,Korba,Food Poisoning,36,00,06-06-16,,Under Control,"Cases reported from Village Sarsadeva, SHS/PHC Shyang, Block Korba. District RRT investigated the outbreak. House to house survey done. All cases had consumed Laddoo at a social ceremony. Health camp organized and all cases treated symptomatically. Health education given.",24
0,AP/CTR/2016/25/1449,Andhra Pradesh,Chittoor,Food Poisoning,26,00,18-06-16,26-06-16,Under Control,"Cases reported from Village Weavers Colony, DP Street & PR Mangalam, PHC/Block Narayanavanam. District RRT investigated the outbreak. House to house survey done. 02 Rectal swabs tested negative for enteric pathogens and 04 Water sample tested at Public Health Lab, Tirupathi, found non-potable. Health camp organized and all cases treated symptomatically. Health education given.",25
15,KL/ERN/2016/25/1466,Kerala,Ernakulam,Food Poisoning,23,00,23-06-16,27-06-16,Under Surveillance,"Cases reported from Village/PHC Keezhmad, Block Malayidamthuruthu. District RRT investigated the outbreak. House to house survey done. All cases consumed chicken biryani at a marriage function. Health camp organized and all cases treated symptomatically. Health education given.",25
16,KL/WYN/2016/25/1467,Kerala,Wayanad,Food Poisoning,135,00,23-06-16,24-06-16,Under Surveillance,"Cases reported house symptomatically. Health education given.from Village Muttil, HSC Mandad, PHC Vazhavatta, Block Meenangady. District RRT investigated the outbreak. House to survey done. Out of 03 stool samples collected and sent to Manipal, 1 was positive for Shigella culture. 04 Water samples collected and sent to KWA Kalpetta were non potable. Health camp organized in the school and all cases treated",25
1,GJ/AND/2016/26/1521,Gujarat,Anand,Food Poisoning,59,00,27-06-16,28-06-16,Under Control,"Cases reported from VillageKesav Nagar, SC Badapura, PHC DistrictRRT investigated the outbreak. House to house survey done.All cases consumed mid-day meal in school. All cases were 6-15 years of age.1 Food sample tested at Food and Drug department was negative for any pathogen. All cases treated symptomatically. Health education given.Bhalej,BlockUmareth.",26
9,KN/CKR/2016/26/1530,Karnataka,Chikkaballa pur,Food Poisoning,19,00,25-06-16,01-07-16,Under Surveillance,"Cases reported from VillageKaluvegaddahalli, PHC Beechaganahalli, TalGudibande. DistrictRRT investigated the outbreak. House to house survey done. One Water sample tested potable at PHI Bengaluru. Health camp organized and all cases treated symptomatically. Health education given.",26
10,KN/MYS/2016/26/1531,Karnataka,Mysuru,Suspected Food Poisoning,21,00,03-07-16,03-07-16,Under Control,"Cases residential Jayapura, investigated the outbreak. House to house surveyreported from VillageMorarji school, Doddahundi, Taluk Mysuru. DistrictRRT",26
25,RJ/DPR/2016/26/1551,Rajasthan,Dholpur,Food Poisoning,104,00,01-07-16,04-07-16,Under Control,"Cases reported from Villages Nahnepura SC Salempur, Tuniapura S/C Jarga, Biharipura S/C Khidora. DistrictRRT investigated the outbreak. House to house survey done. All cases had consumed ice cream from a local vendor. 03 Stool and 03 Water samples collected and sent to SMS Jaipur and PHED Lab Dholpur. Ice-cream sample not collected; Result awaited. Health organized and all cases treated symptomatically. Health education given.camp",26
5,CT/MNI/2016/27/1579,Chhattisgarh,Mungeli,Food Poisoning,11,00,30-06-16,05-07-16,Under Surveillance,"Cases reported from Village Nawarangpur, CHC Lormi, PHC Ramhepur N, SHC Fulwari. District RRT investigated the outbreak. House to house survey done. Health camp organized in the school and all cases treated symptomatically. Health education given.",27
11,KN/KPP/2016/27/1585,Karnataka,Koppal,Food Poisoning,22,00,08-07-16,08-07-16,Under Control,"Cases reported from Prematric Ladies hostel, Village Taalkere, PHC/CHC Hirevankalkunta, Taluk Yelburga. All 03 Water samples tested found potable & food samples collected and sent to Divisional Food Lab, Kalburgi; Result awaited. Health camp organized and all cases treated symptomatically. Health education given.",27
12,KN/RNA/2016/27/1586,Karnataka,Ramanagara,Food Poisoning,30,00,11-07-16,11-07-16,Under Control,"Cases reported from Village/PHC/CHC M.G. Palya, Taluk Ramanagara. District RRT investigated the outbreak. House to house survey done. All cases had consumed milk. Health camp organized and all cases treated symptomatically. Health education given.",27
25,RJ/JDH/2016/27/1599,Rajasthan,Jodhpur,Food Poisoning,43,00,09-07-16,10-07-16,Under Surveillance,"Cases reported from Village Masuriya (Nat Basti). District RRT investigated the outbreak. House to house survey done. All 08 Stool samples, no enteric pathogen found at SN Medical college, Jodhpur. 16 Vomit samples and 02 Food samples collected",27
26,RJ/SRH/2016/27/1600,Rajasthan,Sirohi,Food Poisoning,24,00,04-07-16,10-07-16,Under Control,"Cases reported from Village Surpagla, CHC/Block Abu road. District RRT investigated the outbreak. House to house survey done. Out of 04 Water samples tested, one found non potable. Health camp organized and all cases treated symptomatically. Health education given.",27
2,AP/VKP/2016/28/1627,Andhra Pradesh,Visakhapatnam,Food Poisoning,28,00,15-07-16,16-07-16,Under Surveillance,"Cases reported from Village Singanabanda, PHC R Thallavalasa of Bheemili Mandal. District RRT investigated the outbreak. House to house survey done. All cases consumed food with biryani rice with chicken. 05 Water samples collected and sent to Regional Public Health Lab, Visakhapatnam, Result awaited. Health camp organized and all cases treated symptomatically. Health education given.",28
4,AS/KMM/2016/28/1629,Assam,Kamrup Metro,Food Poisoning,111,00,11-07-16,15-07-16,Under Surveillance,"Cases reported from SC Ouzari, MPHC Maloibari, BPHC Sonapur, Block Dimoria. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 0 to 15 years of age group. 03 Stool, 03 Blood, 08 Water samples collected and sent to GMCH; Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",28
20,KN/KPP/2016/28/1645,Karnataka,Koppal,Food Poisoning,73,00,13-07-16,14-07-16,Under Control,"Cases reported from Government primary School, Village Veerapur, PHC/CHC Benakal, Taluk Yelburga. District RRT investigated the outbreak. House to house survey done. 01 Stool sample negative for vibrio cholera and 02 Water samples found potable. Food Sample collected; Result awaited. Health camp organized and all cases treated symptomatically. Health education given.",28
44,UP/RBL/2016/28/1669,Uttar Pradesh,Rae-Bareilly,Food Poisoning,06,01,13-07-16,13-07-16,Under Surveillance,"Cases reported from Village Pahrauli, CHC/Block Khirown. District RRT investigated the outbreak. House to house survey done. All cases had consumed common food. Health camp organized in the school and all cases treated symptomatically. Health education given.",28
45,WB/BNK/2016/28/1670,West Bengal,Bankura,Food Poisoning,82,00,15-07-16,16-07-16,Under Surveillance,"Cases reported from Tiluri Girls Hostel, Village Tiluri, SC Ituri, GP/Block Saltora. District RRT investigated the outbreak. House to house survey done. 03 Food samples collected and 03 Water samples collected and sent to CCL Kolkata, Result awaited. Health camp organized and all cases treated symptomatically. Health education given.",28
13,KL/KTM/2016/29/1701,Kerala,Kottayam,Food Poisoning,23,00,19-07-16,20-07-16,Under Surveillance,"Cases reported from Village Ward no-14, HSC Thellakom, PHC KMCHC Ettumanoor, Block Ettumanoor. District RRT investigated the outbreak. House to house survey done. 03 Food samples collected and sent to Kakkanad Analytical Lab; Result awaited. Health camp organized and all cases treated symptomatically. Health education given.",29
35,TL/ADL/2016/29/1723,Telangana,Adilabad,Food Poisoning,40,00,18-07-16,24-07-16,Under Control,"Cases reported from CBR Hostel, VillageMavala. DistrictRRT investigated the outbreak. House to house survey done. Contaminated food and water could be the probable cause of the outbreak. Health camp organized and all cases treated symptomatically. Health education given.",29
38,UP/LKW/2016/29/1726,Uttar Pradesh,Lucknow,Food Poisoning,22,00,19-07-16,19-07-16,Under Control,"Cases reported from Village NarmanGali, Shyama Chauraha, Narhai, Lucknow. District RRT investigated the outbreak. House to house survey done. All cases had consumed Prasad at a religious ceremony. Food sample (Pinniya) collected. Health camp organized and all cases treated symptomatically. Health education given.",29
48,CT/JAN/2016/29/1736,Chhattisgarh,Janjgir,Food Poisoning,19,00,13-07-16,,Under  Surveillance,"Cases  reported  from  Village  Janjgir  (Ward  No.22),  SC/PHC  Janjgir,  CHC  Nawagarh.    District  RRT  investigated  the  outbreak. House to house survey done. Health camp organized  and all cases treated symptomatically. Health education given.",29
0,AP/VKP/2016/30/1746,Andhra Pradesh,Visakhapatn am,Food Poisoning,15,02,27-07-16,31-07-16,Under Surveillance,"Cases reported from Village Addumanda, PHC/Mandal Hukumpeta. District RRT investigated the outbreak. House to house survey done. Out of 05 Water samples tested at Andhra Medical College, Visakhapatnam, 3 found non potable and 02 Stool samples found negative for enteric pathogens. Health camp organized in the school and all cases treated symptomatically. Health education given. Deceased were 65 year old male and 35 year old female.",30
1,AS/LKM/2016/30/1747,Assam,Lakhimpur,Suspected Food Poisoning,66,0,26-07-16,27-07-16,Under Control,"Cases reported from Village Bhereki, Majorchapori, SHC Panigaon, BPHC Nowboicha. District RRT investigated the outbreak. House to house survey done. All cases had consumed Prasad made of gram flour at a religious function. Out of 16 Stool samples tested at DPHL Lakhimpur, 12 samples showed growth of E. coli. Food samples collected and sent to State Public Health Lab, Guwahati; Result awaited. All cases treated symptomatically. Health education given.",30
12,GJ/RJK/2016/30/1758,Gujarat,Rajkot,Food Poisoning,21,00,28-07-16,29-07-16,Under Control,"Cases reported from Village Mojira, PHC Kolki, Tal Upleta. District RRT investigated the outbreak. House to house survey done. Lab samples not yet collected. Majority of cases were in 05 to 14 years of age group. Health camp organized and all cases treated symptomatically. Health education given.",30
19,KL/THI/2016/30/1765,Kerala,Trivandrum,Food Poisoning,71,00,29-07-16,30-07-16,Under Control,"Cases reported from Village Mylam, HSC Eryancode, PHC Aruvikkara, Block Kanyakulangara. District RRT investigated the outbreak. House to house survey done. All cases consumed stale food. Stool samples sent to Trivandrum Medical College for investigation, result awaited. Food samples collected by food safety officials. Health camp organized in the school and all cases treated symptomatically. Health education given.",30
21,MP/BAD/2016/30/1767,Madhya Pradesh,Badwani,Food Poisoning,04,01,20-07-16,23-07-16,Under Control,"Cases reported from Village Pichodi, PHC/CHC/Block Niwali. District RRT investigated the outbreak. House to house survey done. 01 Water sample collected and sent to PHE Barwani, result awaited& 02 Stool samples found negative for enteric pathogens at MGMMC Indore. Health camp organized and all cases treated symptomatically. Health education given.",30
45,TN/MDR/2016/30/1791,Tamil Nadu,Madurai,Food Poisoning,92,00,28-07-16,30-07-16,Under Control,"Cases reported from Village Vellimalaipatti, HSC Kesampatti, PHC Sekkipatti, Block Kottampatti. District RRT investigated the outbreak. House to house survey done. Majority of cases were more than 14 years of age group02 Stool samples tested negative for enteric pathogens and 02 Water samples tested non potable. Health camp organized and all cases treated symptomatically. Health education given.",30
46,TLADL/2016/30/1792,Telangana,Adilabad,Food Poisoning,106,00,29-07-16,31-07-16,Under Control,"Cases reported from ZPSS School, Village Chincholi (B), Mdl Sarangapur. District RRT investigated the outbreak. House to house survey done. Contaminated cooked food could be the probable cause of the outbreak. Food samples collected and result awaited. Health camp organized and all cases treated symptomatically. Health education given.",30
53,UP/JLA/2016/30/1799,Uttar Pradesh,Jalaun,Food Poisoning,05,01,24-07-16,26-07-16,Under Surveillance,"Cases reported from Village Lohargaon, Block/PHC Kadaura. District RRT investigated the outbreak. House to house survey done. Contaminated food could be the probable cause of the outbreak. Health camp organized and all cases treated symptomatically. Health education given. Deceased was 15 year old female.",30
54,UP/MRZ/2016/30/1800,Uttar Pradesh,Mirzapur,Food Poisoning,06,02,22-07-16,30-07-16,Under Control,"Cases reported from Village/SC/CHC Dubar Kala, Block Lalgang. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 10 to 15 years of age group. Health camp organized and all cases treated symptomatically. Health education given.",30
57,WB/NDA/2016/30/1803,West Bengal,Nadia,Food Poisoning,31,00,31-07-16,31-07-16,Under Control,"Cases reported from Village Therpur municipality, ward no. 10, Block Ranaghat-I, Ranaghat Sadar. District RRT investigated the outbreak. House to house survey done. All cases",30
63,CT/JAN/2016/30/1809,Chhattisgarh,Janjgir,Food Poisoning,69,00,17-07-16,,Under  Control,"Dabhara.  District  RRT  given.Cases  reported  from  Village/SC  Bahjaud,  PHC  Tundri,  CHC  investigated  house survey done. All cases had consumed food during a local  function.  All  cases  treated  symptomatically.  Health  educationthe  outbreak.  House  to",30
24,PB/KPR/2016/31/1857,Punjab,Kapurthala,Food Poisoning,33,02,01-08-16,02-08-16,Under Control,"Cases reported from Village Sukhjit Ashram, Near Railway Station, Mandi Road Kapurthala. District RRT investigated the outbreak. House to house survey done. 2 stool samples tested positive for Staph aureus at Civil Hospital Kapurthala. Health camp organized and all cases treated symptomatically. Health education given.",31
25,PB/PHT/2016/31/1858,Punjab,Pathankot,Food Poisoning,149,00,07-08-16,07-08-16,Under Control,"Cases reported from Village Uparli Jaini, Block Bungal Badhani. District RRT investigated the outbreak. House to house survey done. 06 Stool samples tested at Medical College, Amritsar; were negative for enteric pathogens. Health camp organized in the school and all cases treated symptomatically. Health education given.",31
28,TL/NIZ/2016/31/1861,Telangana,Nizamabad,Food Poisoning,32,00,01-08-16,07-08-16,Under Control,"Cases reported from Village Kasturba Gandhi Girls School Hostel, PHC Birkur. District RRT investigated the outbreak. House to house survey done. Contaminated food could be the probable cause of the outbreak. Health camp organized in the school and all cases treated symptomatically. Health education given.",31
30,UP/AGR/2016/31/1863,Uttar Pradesh,Agra,Food Poisoning,10,00,04-08-16,06-08-16,Under Control,"Cases reported from Kasturba Gandhi Balika Vidyalaya, NPHC-Malpura, CHC/ Block- Akola. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 13 to 15 years of age group. All girls had consumed fried gram and milk. Food samples collected; Result awaited. All cases treated symptomatically. Health education given.",31
56,UP/VRN/2016/31/1889,Uttar  Pradesh,Varanasi,Food Poisoning,07,05,21-07-16,,Under  Control,"Cases reported from Village Faksarpur, CHC/Block Cholapur.  District RRT investigated the outbreak. House to house survey  done.  01  Stool  sample  examined  at  Microbiology  Dept  BHU  Medical  College  was  negative  for  pathogenic  organism.  All  cases treated symptomatically. Health educationgiven.",31
8,KN/BEL/2016/32/1898,Karnataka,Ballari,Food Poisoning,86,00,10-08-16,10-08-16,Under Control,"Cases reported from Govt. Primary School, Kysanakere, Village Kysanakere, SC Amalapura. PHC Bellighatta, Taluka Kudligi. District RRT investigated the outbreak. All affected had consumed Mid-Day Meal. 01 Water samples collected and sent for bacteriological analysis; found potable. Health camp organized in the school and all cases treated symptomatically. Health education given.",32
12,KL/ERN/2016/32/1902,Kerala,Ernakulam,Food Poisoning,27,00,11-08-16,16-08-16,Under Control,"Cases reported from Village Thammanam, PHC Thammanam UPHC, Block Cochin Corporation. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 18 to 20 years of age group. 03 Water samples were collected and sent to RPH Lab, result awaited. Health camp organized and all symptomatically. Health education given.cases treated",32
13,KL/CNR/2016/32/1903,Kerala,Kannur,Food Poisoning,39,00,12-08-16,12-08-16,Under Control,"Cases reported from Village Kolayad, PHC Peruva, Block Chittariparamba. District RRT investigated the outbreak. House toPeruva, HSC",32
27,TN/CHN/2016/32/1917,Tamil Nadu,Chennai,Food Poisoning,11,00,10-08-16,12-08-16,Under Control,"Cases reported from Village ECI Matriculation School Hostel Student, HSC RK Nager EOC, PHC Division-38 Zone-4 Annaisathya Nager UPHC, IOC, Tondiarpet, Block Chennai. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 10 to 14 years of age group. Food samples of Suji, oil Tuar Dal and Masala Powder were collected by Food safety department; Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",32
28,TN/KAN/2016/32/1918,Tamil Nadu,Kancheepur am,Food Poisoning,26,00,09-08-16,09-08-16,Under Control,"Cases reported from Village Thaipakkam, Valuvar Colony, Pillayarkovilst, HSC Muttavakkam, PHC Thiruppukuzhi, Block Kancheepuram. District RRT investigated the outbreak. House to house survey done. Majority of cases were more than 14 years of age group. 11 Stool samples tested at DPHL Kancheepuram; were negative for enteric pathogens & 01 water sample sent to KIPM; found non potable. All cases had consumed fermented Ragi and dried fish. All cases treated symptomatically. Health education given.",32
30,TN/VIL/2016/32/1920,Tamil Nadu,Villupuram – Kallkurichi,Food Poisoning,17,00,08-08-16,09-08-16,Under Control,"Cases reported from Village/HSC/PHC Sendhanadu, Block Thirunavalur. District RRT investigated the outbreak. House to house survey done. All cases had consumed Rice Sambhar and Payasam distributed at a religious function. Majority of cases were above 14 years of age group. 02 Water samples tested at KIPM found non potable and 02 Stool samples tested at DPHL Kallakurichi; were negative for enteric Pathogens. Health camp organized and all cases treated symptomatically. Health education given.",32
34,UP/BUD/2016/32/1924,Uttar Pradesh,Budaun,Food Poisoning,23,00,10-08-16,11-08-16,Under Control,"Cases reported from Village Svarooppur, Block/CHC Bisauli. District RRT investigated the outbreak. House to house survey done. Cases had consumed Milk and Khichdi as Mid day Meal in Primary School Majority of cases were in 05 to 15 years of age group. Food samples collected; Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",32
36,UP/JHN/2016/32/1926,Uttar Pradesh,Jhansi,Food Poisoning,40,00,06-08-16,12-08-16,Under Control,"Cases reported from Village Rajapur Pal Kapurva, Block Babina. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 0 to 10 years of age group. All cases had consumed food at a social ceremony. 03 Water samples collected and sent to MLB Medical College Jhansi; Result awaited. Health camp organized and all cases treated symptomatically. Health education given.",32
2,AS/DBG/2016/33/1941,Assam,Dibrugarh,Food Poisoning,29,00,16-08-16,19-08-16,Under Control,"Cases reported from Village Barbari Nabajyoti gaon., SC Bismile, Panitola. District RRT investigated the outbreak. House to house survey done. Contaminated water could be the probable cause of the outbreak. Health camp organized in the school and all cases treated symptomatically. Health education given.",33
17,TN/CMB/2016/33/1956,Tamil Nadu,Coimbatore,Food Poisoning,64,00,21-08-16,22-08-16,Under Control,"Cases reported from Womens Institute, Coimbatore, PHC UHP CTM Home, Block Corporation Central Zone Ward No. 53. District RRT investigated the outbreak. House to house survey done. Majority of cases were more than 14 years of age group. All 05 Blood samples tested at DPHL Coimbatore, found negative for",33
20,TL/ADL/2016/34/2018,Telangana,Adilabad,Food Poisoning,34,00,24-08-16,26-08-16,Under Control,"Cases reported from KGBV Hostel Village Sailingi, Mdl. Talamadugu. District RRT investigated the outbreak. House to house survey done. Contaminated food could be the probable cause of the outbreak. Food samples (Khichidi and Charu) tested at RIMS, Adilabad, shown growth of Staphylococcus aureus. All cases treated symptomatically. Health education given.",34
23,TL/NLN/2016/34/2021,Telangana,Nalgonda,Food Poisoning,15,00,26-08-16,26-08-16,Under Control,"Cases reported from Govt High School, Village Domalpally, PHC Ramulabanda. District RRT investigated the outbreak. House to house survey done. Contaminated food could be the probable cause of the outbreak. Lab samples not yet collected. Health camp organized in the school and all cases treated symptomatically. Health education given.",34
29,WB/DRJ/2016/34/2027,West Bengal,Darjeeling,Food Poisoning,16,00,23-08-16,24-08-16,Under Control,"Cases reported from Village Damrubassti, Chandmoni, SC New Chumta, GP Patharghata, Block Matigara. District RRT investigated the outbreak. Contaminated food could be the probable cause of the outbreak. 01 Rectal swab sent to Microbiology Dept. NBMCH, shown normal flora growth. All cases treated symptomatically. Health education given.",34
55,KL/KOA/2016/34/2050,Kerala,Kollam,Food Poisoning,42,00,13-08-16,,Under Surveillance,"Cases reported from Village/HSC Karikode, PHC Kilikollur, Block Thrikkadavoor. District RRT investigated the outbreak. House to house survey done. 02 Water samples sent to State PH Lab Trivandrum, result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",34
72,UP/JHN/2016/32/1926,Uttar Pradesh,Jhansi,Food Poisoning,40,00,06-08-16,,Under control,"Cases reported from Village Rajapur Pal kapurva, Block Babina. District RRT investigated the outbreak. House to house survey done. Out of 03 Water samples tested at MLB Medical College Jhansi, 02 Samples found non potable. All cases treated symptomatically. Health education given.",34
28,TN/NGP/2016/35/2092,Tamil Nadu,Nagapattinam,Food Borne Illness,19,00,01-09-16,02-09-16,Under Control,"Cases reported from Village Vaitheeswaran Kovil, HSC Vaitheeswaran Kovil. West, PHC Valluvakudik, Block Sirkali. District RRT investigated the outbreak. House to house survey done. Majority of cases were more than 14 years of age group. 01 Food Sample (Laddu 1/2 Kg ) tested at Food Anlaysis Lab, Medical College Road, Thanjavur was found negative for infectious agent. All cases treated symptomatically. Health education given.",35
37,KN/CKR/2016/35/2101,Karnataka,Chikkaballapur,Food Poisoning,17,00,08-07-16,,Under  Control,"Cases  reported  from  Village/PHC  Irgamapalli,  Bliock  Chintamanai. District RRT investigated the outbreak. House  to  house  survey  done.  Contaminated  water  could  be  the  probable  cause  of  the  outbreak.  Water  sample  collected.  Health  camp  organized  in  the  school  and  all  cases  treated  symptomatically. Health education given.",35
1,AS/DHU/2016/36/2115,Assam,Dhubri,Food Poisoning,24,00,07-09-16,09-09-16,Under Surveillance,"Cases reported from SC Saikocha Baniya Para, SHC Sailocha, BPHC Chapar. District RRT investigated the outbreak. House to house survey done. 06 Stool samples examined at DPHL, Dhubri were negative for Cholera. Health camp organized in the school and all cases treated symptomatically. Health education given.",36
3,AS/NLB/2016/36/2117,Assam,Nalbari,Suspected Food Poisoning,18,00,06-09-16,06-09-16,Under Control,"Cases reported from Village Simaliya (Bhanukuchi), SC Bhanukuchi, PHC/BPHC Kamarkuchi. District RRT investigated the outbreak. House to house survey done. Health camp organized and all cases treated symptomatically. Health education given.",36
4,AS/UAL/2016/36/2118,Assam,Udalguri,Food Poisoning,79,01,08-09-16,09-09-16,Under Control,"Cases reported from Village Kalitapura, SC Warpara, SD Bhakatpara, BPHC Udalguri. District RRT investigated the outbreak. House to house survey done. Majority of cases were from 0 to 15 years of age group. 01 Stool sample tested negative for enteric pathogen and 01 Water sample tested non potable at GMCH, Guwahati. Health camp organized and all cases treated symptomatically. Health education given. Deceased was 10 years old female child.",36
7,BH/RHT/2016/36/2121,Bihar,Rohtas,Food Poisoning,12,01,03-09-16,06-09-16,Under Control,Cases reported from Village Kochas/Laheri. District RRT investigated the outbreak. House to house survey done. Infected old rice could be the probable cause of the outbreak. Health camp organized and all cases treated symptomatically. Health education given. Deceased was 50 years old male.,36
14,GJ/NAR/2016/36/2128,Gujarat,Narmada,Food Poisoning,16,00,06-09-16,08-09-16,Under Control,"Cases reported from Village/SC Koliwada Bogaj, PHC Soliya, Taluka Dediyapada. District RRT investigated the outbreak. House to house survey done. 02 Stool samples tested at SSG Vadodara; were negative for enteric pathogens. 07 Water sample collected and sent to District Lab; Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",36
15,HP/SMR/2016/36/2129,Himachal Pradesh,Sirmaur,Food Poisoning,147,00,08-09-16,09-09-16,Under Surveillance,"Cases reported from SC Millah, Middle School Barwa. District RRT investigated the outbreak. House to house survey done. Health camp organized in the school and all cases treated symptomatically. Health education given.",36
28,TN/ERO/2016/36/2142,Tamil Nadu,Erode,Food Borne Illness,72,00,09-09-16,09-09-16,Under Control,"Cases Puduvadavalli, Sathyamangalam. and Vibrio symptomatically. Health education given.reported from Village Vadavalli, HSC PHC Rajannagar, Block District RRT investigated the outbreak. House to house survey done. 03 Food samples tested at Food analysis lab Coimbatore; were negative for enteric pathogens belonging to Salmonella, Shigella Cholera species. All cases treated",36
32,TN/VIL/2016/36/2146,Tamil Nadu,Villupuram,Food Borne Illness,19,00,08-09-16,09-09-16,Under Control,"Cases reported from Village Annampakkam colony (hamlet), HSC Pangalathur, PHC Avanipur, Block Olakkur. District RRT investigated the outbreak. House to house survey done. 01 Water and 01 Food sample collected and sent to KIPM; Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",36
0,AS/JRT/2016/37/2172,Assam,Jorhat,Food Poisoning,26,00,17-09-16,21-09-16,Under Control,,37
1,AS/SBS/2016/37/2173,Assam,Sibsagar,Food Poisoning,70,00,15-09-16,17-09-16,Under Control,,37
5,GJ/SRD/2016/37/2177,Gujarat,Surendranagar,Food Poisoning,50,00,16-09-16,17-09-16,Under Control,,37
11,KN/HAS/2016/37/2183,Karnataka,Hassan,Food Poisoning,37,00,13-09-16,14-09-16,Under Control,,37
12,KN/KOL/2016/37/2184,Karnataka,Kolar,Food Poisoning,25,00,16-09-16,16-09-16,Under Control,,37
14,MP/JHB/2016/37/2186,Madhya Pradesh,Jhabua,Food Poisoning,22,00,14-09-16,15-09-16,Under Surveillance,,37
19,OR/BHD/2016/37/2191,Odisha,Bhadrak,Food Poisoning,37,00,09-09-16,14-09-16,Under Control,,37
20,OR/DNK/2016/37/2192,Odisha,Dhenkanal,Food Poisoning,23,00,12-09-16,14-09-16,Under Surveillance,,37
24,RJ/SKR/2016/37/2196,Rajasthan,Sikar,Food Poisoning,09,00,19-09-16,19-09-16,Under Control,,37
9,KN/CKR/2016/38/2227,Karnataka,Chickaballapura,Food Poisoning,38,00,17-09-16,19-09-16,Under Control,"Cases reported from Village Mylappanahalli, PHC/CHC Muddenahalli, Taluk Chickaballapura. District RRT investigated the outbreak. House to house survey done. One stool sample tested at BMC Bengaluru, found negative for V. Cholera. One water sample tested potable at DHL, Chickaballapura. Health camp organized in the school and all cases treated symptomatically. Health education given.",38
25,TN/RMN/2016/38/2246,Tamil Nadu,Ramanathapura m,Food Poisoning,10,00,21-09-16,21-09-16,Under Control,"Cases reported from Village Senthil Andavar MuruganKoil- Kilakkarai Ramnad Main Road, HSC Kanjirankudi, PHC/Block Thiruppulani. District RRT investigated the outbreak. House to",38
16,OR/GJM/2016/39/2287,Odisha,Ganjam,Food Poisoning,22,00,24-09-16,24-09-16,Under Control,"Cases reported from Narendrapur High School. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 11 to 15 years of age group. Food samples collected and sent to State Public Health Lab, awaited. 01 water sample Krishna Chandra Gajapati Medical College & Hospital, Ganjam, found non-potable. Health camp organized and all symptomatically. Health education given.",39
3,GJ/AND/2016/40/2319,Gujarat,Anand,Food Poisoning,57,00,04-10-16,04-10-16,Under Surveillance,"Cases reported from Village/SC Dharmaj, PHC Vadadala, investigated were female child from 05 year to 15 year of age group. Contaminated",40
6,JK/LDK/2016/40/2324,Jammu & Kashmir,Leh,Food Poisoning,92,00,30-09-16,10-10-16,Under Surveillance,Cases reported from Leh. District RRT investigated flora growth. Health camp organized in,40
15,TN/VIL/2016/41/2385,Tamil Nadu,Villupuram,Food Borne Illness,12,00,12-10-16,13-10-16,Under Control,"Cases reported from Village/HSC Ively, PHC Pombur, Block Vanur. District RRT investigated the outbreak. House to house survey done. All cases had consumed castor seeds (Ricinus cummunis) Ammanakku Kottai. Health camp organized and all cases treated symptomatically. Health education given.",41
19,AP/ANT/2016/41/2388,Andhra Pradesh,Ananthapur,Food Poisoning,26,00,29-09-16,,Under Control,"Cases reported from Village Nayanapalli, SC Kallur, PHC Lepakshi, Penukonda Division Ananthapur. District RRT investigated the outbreak. House to house survey done. 03 Water samples collected and sent to IPM Regional Lab, Kurnool. Food samples collected. Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",41
20,WB/MDN/2016/42/2420 West Bengal,,Purba Medinipur,Food Poisoning,45,00,17-10-16,18-10-16,Under Control,"Cases reported from Village Rania, PO Haldia Patna, Block Ramnagar-I. District RRT investigated the outbreak. Cases had consumed food at a social ceremony (funeral). House to house survey done. 03 Stool samples collected and sent to STM, Kolkata. 02 Food samples collected and sent to Food Analyst; Result awaited. Health camp organized in the school and all cases treated symptomatically. Health education given.",42
