Unnamed: 0,Unique ID.,Name of State/UT,Name of District,Disease/ Illness,No. of Cases,No. of Deaths,Date of Start of Outbreak,Date of Reporting,Current Status,Comments/ Action Taken,week_number,No. of De ath s
27,BH/ARN/2016/13/0678,Bihar,Aurangabad,Chickenpox,33,00,22-03-16,,Under Control,,13
28,BH/BAN/2016/13/0679,Bihar,Banka,Chickenpox,11,00,12-03-16,,Under Surveillance,"education given.Cases reported from Village Jaishree, HSC Dhobni, RH Katoria, BlockKatoria. DistrictRRT investigated the outbreak. House to house survey done.House to house survey done.Affected cases are 3-22 years of age. All cases treated symptomatically. Health",13
29,BH/GPG/2016/13/0680,Bihar,Gopalganj,Chickenpox,22,00,22-03-16,,Under Surveillance,"symptomatically. Health education given.Cases reported from Village Sumerpur, SC Sarupai, PHC/Block Vijaipur. DistrictRRT investigated the outbreak. House to house survey done. Majority of cases are 3-22 years of age.Out of 16 serum samples tsted at PMCH, Patna, 3 were positive for IgM Varicella and 1 was positive for IgG Varicella. All cases treated",13
30,BH/MBN/2016/13/0681,Bihar,Madhubani,Chickenpox,35,00,18-03-16,,Under Surveillance,"Cases reported Health education given.from Village Piproliya, HSC Kevtana, PHCGhoghardiha. DistrictRRT investigated the outbreak. House to house survey done. Majority of cases are 2-40 years of age.Out of 05 Serum samples tested at PMCH Patna; 4 were positive for IgM Varicella. All cases treated symptomatically.",13
31,BH/MNG/2016/13/0682,Bihar,Munger,Chickenpox,21,00,14-03-16,,Under Surveillance,"symptomatically. Health education given.Cases reported from Village MagarappaBadi and Choti, APHC Baisalpur, HSC Chakhand, Block/PHC Asarganj. DistrictRRT investigated the outbreak. House to house survey done. Majority of cases were in 11 to 20 years of age group. All cases treated",13
32,BH/MNG/2016/13/0683,Bihar,Munger,Chickenpox,39,00,18-03-16,,Under Surveillance,"Health education given.Cases reported from Village Dhobai, APHC Lakhanpur, HSC ChakDhobai, Block/PHC Tarapur. DistrictRRT investigated the outbreak. House to house survey done. Majority of cases were in 1to 10 years of age group. All cases treated symptomatically.",13
33,BH/PTN/2016/13/0684,Bihar,Patna,Chickenpox,23,00,09-03-16,,Under Surveillance,"Cases reported were in 1to symptomatically. Health education given.from VillagesKhaspur, Gopalpur&Lodipur, APHC Gopalpur, PHC/Block Maner. DistrictRRT investigated the outbreak. House to house survey done. Majority of cases 17 years of age group. All cases treated",13
54,UP/CKH/2016/13/0703,Uttar Pradesh,Chandauli,Chickenpox,27,00,18-03-16,,Under Surveillance,"Cases reported from Village Matkutaa, SC Tarajeevanpur, BlockSakaldiha. DistrictRRT investigated the outbreak. House to house survey done. 05 Blood samples collected and sent to SGPGI, Lucknow, result awaited. All cases treated symptomatically. Health education given.",13
6,GJ/GAN/2016/14/0715,Gujarat,Gandhi Nagar,Chickenpox,11,00,02-04-16,06-04-16,Under Control,"Cases reported from Village Amja, PHC Mohkhasan, Taluk Kalol. District RRT investigated the outbreak. House to house survey done. Majority of cases were more than 5 years of age. All cases treated symptomatically. Health education given.",14
16,MP/BHN/2016/14/0725,Madhya Pradesh,Bhind,Chickenpox,11,00,05-04-16,05-04-16,Under Surveillanc e,"Cases reported from Village Daboha, Block Phoop, Barahkala. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 04 to 35 years of age group. No sample taken. All cases treated symptomatically.",14
17,MP/BHN/2016/14/0726,Madhya Pradesh,Bhind,Chickenpox,15,00,06-04-16,07-04-16,Under Surveillanc e,"Cases reported from Village Kachnavkala, PHC Gormi, Block Mehgaon. District RRT investigated the outbreak. House to house survey done. Effected age group was 6 to 30 years. All cases treated symptomatically. Health education given.",14
33,TN/SLM/2016/14/0743,Tamil Nadu,Salem,Chickenpox,14,00,05-04-16,07-04-16,Under Control,"Cases given.reported from Goverment Mohan Kumaramangalam Medical College Hospital, Block Salem. All cases were nursing students above 18 years of age. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education",14
43,BH/BAN/2016/14/0752,Bihar,Banka,Chickenpox,15,00,30-03-16,,Under Surveillance,"Cases reported from Village Lalmatia, SC Dudhari, PHC Banka, Block Sadar. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
44,BH/MBN/2016/14/0753,Bihar,Madhubani,Chickenpox,10,00,29-03-16,,Under Surveillance,"cases treated symptomatically. Health education given.Cases reported from Village Jhotiyahi, HSC Singhia, PHC Bisfi.",14
45,BH/MBN/2016/14/0754,Bihar,Madhubani,Chickenpox,15,00,25-03-16,,Under Surveillance,"Cases reported from Village Ekhara, Khopa, HSC Khopa, PHC Ghoghardiha. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 01 to 30 years of age group. 04 Serum samples collected and sent to Microbiology",14
47,BH/MBN/2016/14/0755,Bihar,Madhubani,Chickenpox,61,00,25-03-16,,Under Control,"Cases reported from Village/HSC Sankorth, PHC Pandaul. District RRT investigated the outbreak. House to house survey done. 06 Serum samples collected and sent to Microbiology Dept, PMCH, Patna; Result awaited. All cases treated symptomatically. Health education given.",14
48,BH/PTN/2016/14/0756,Bihar,Patna,Chickenpox,62,00,29-03-16,,Under Surveillance,"Cases reported from Village Dhana, SC Razipur, PHC/Block Dulhin Bazar. District RRT investigated the outbreak. House to house survey done. Out of 09 Blood samples tested for VZV ELISA at PMCH, Patna; 02 were found IgG Reactive and 03 IgM Reactive for Varicella. All cases treated symptomatically. Health education given.",14
49,BH/PTN/2016/14/0757,Bihar,Patna,Chickenpox,17,00,18-03-16,,Under Surveillance,"Cases reported from Village Raghopur, SC Dumri, PHC/Block Bihta. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
50,BH/PTN/2016/14/0758,Bihar,Patna,Chickenpox,16,00,17-03-16,,Under Surveillance,"Cases reported from Village Narauli (Noniyachak), SC Sigori, PHC/Block Paliganj. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
51,BH/PTN/2016/14/0759,Bihar,Patna,Chickenpox,34,00,27-03-16,,Under Surveillance,"Cases reported from Village Olipur and Kishunganj, S/C Brahampura, PHC/Block Dhanarua. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
52,BH/PUR/2016/14/0760,Bihar,Purnia,Chickenpox,26,00,15-03-16,,Under Surveillance,"Cases reported from Village Ramjani ward-03, SC Rupauli South, PHC/Block Banmankhi. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
54,CT/BMA/2016/14/0762,Chhattisgarh,Bemetara,Chickenpox,14,00,12-03-16,,Under Control,"Cases reported from Villages Borsi and Kota, SHSCUfra, PHC Gudheli, Block Berla. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",14
67,KL/TRC/2016/14/0776,Kerala,Thrissur,Chickenpox,64,00,05-02-16,,Under Control,"education given.Cases reported from Lords School, Pallikunnu, SC/PHC/Block Varantharpilly. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health",14
71,MH/BNR/2016/14/0780,Maharashtra,Bhandara,Chickenpox,10,00,23-03-16,,Under Surveillance,"Cases reported from Village Salai Buj, SC Ussarra, PHC Jamb, Block Mohadi. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 06 to 16 years of age group. 05 Blood Serum samples collected and sent to GMC, Nagpur. All cases treated symptomatically. Health education given.",14
73,OR/KHU/2016/14/0782,Odisha,Khurda,Chickenpox,13,00,06-02-16,,Under Control,"Cases reported from Village Lendo, SC Gopinathapur, Block Tangi. District RRT investigated the outbreak. House to house survey done. Affected cases are 3-40 years of age. All cases treated symptomatically. Health education given.",14
76,UP/HRD/2016/14/0785,Uttar Pradesh,Hardoi,Chickenpox,11,00,27-03-16,,Under Surveillance,"Cases reported from Village/SC Jamura, Block Toderpur. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 05 to 14 years of age group. All cases treated symptomatically. Health education given.",14
77,UP/PRT/2016/14/0786,Uttar Pradesh,Pratapgarh,Chickenpox,16,00,25-03-16,,Under Surveillance,"Cases reported from Village Jhokwara Pure Pasin, SC Kerawdeeh, PHC Kushwapur, Block Kalakankar. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 5 to 15 years of age group. All cases treated symptomatically. Health education given.",14
5,BH/JAM/2016/16/0846,Bihar,Jamui,Chickenpox,51,00,18-04-16,20-04-16,Under,"Jagdishpur,Cases reported from Village Phulwaria Kodasi, SC PHC Sikandra. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 03 to 12 years of",16
8,BH/SWN/2016/16/0849,Bihar,Siwan,Chickenpox,30,00,19-04-16,20-04-16,Under Control,"Casesreported from 2 villages, Village/SC/ Panchyat /APHC Machkana Village/SC/ Panchyat /APHC Chhata, PHC Hussainganj. District RRT",16
10,BH/SUP/2016/16/0851,Bihar,Supaul,Chickenpox,08,01,21-04-16,24-04-16,Under Surveillance,"Casesreported from VillageChhatapur,",16
16,JK/SHP/2016/16/0857,Jammu & Kashmir,Shopian,Chickenpox,08,00,20-04-16,23-04-16,Under Control,Cases reported from House to house symptomatically. Health education given.Village/NTPHC/Block Pinjoora. District RRT investigated the outbreak. survey done All cases were reported in school children of age group 10-17 yrs studying in a Darululum school. All cases treated,16
24,OR/NAB/2016/16/0865,Odisha,Nawarangpur,Chickenpox,15,00,18-04-16,21-04-16,Under Surveillance,"Cases reported from Village Hirmimunda, SC Anchalguma, Block Tentulikhunti. District RRT investigated the outbreak. House to house survey done. Affected cases are 2 to 32 years of age All cases treated symptomatically. Health education given.",16
26,PB/FKT/2016/16/0867,Punjab,Faridkot,Chickenpox,31,00,17-04-16,21-04-16,Under Surveillance,"Cases reported from Village GumtiKhurd. District RRT investigated the outbreak. House to house survey done; Majority of cases were in 0 to 10 years, 10 to 20 years, 20 to 30 years. Lab result; all cases clinically confirmed. All cases treated symptomatically. Health education given.",16
40,UP/BBN/2016/16/0881,Uttar Pradesh,Bara-Banki,Chickenpox,15,00,20-04-16,23-04-16,Under Control,"Cases reported from Village Nasirpur, PHC/Block Siddhaur. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",16
41,UP/CKH/2016/16/0882,Uttar Pradesh,Chandauli,Chickenpox,21,00,16-04-16,18-04-16,Under Surveillance,"Cases reported from Village Dhamina, SC Korami, Block Barahani. District RRT investigated outbreak. House to house survey done. Age group of affected cases were: All cases treated symptomatically.the Health",16
42,UP/LKW/2016/16/0883,Uttar Pradesh,Lucknow,Chickenpox,21,00,18-04-16,20-04-16,Under Control,"Cases reported from Village Patti & Tilakpur, PHC Mahona, CHC Itaunja. District RRT",16
2,AR/LHT/2016/17/0909,Arunachal Pradesh,Lohit,Chickenpox,24,00,21-04-16,25-04-16,Under Surveillance,"Cases reported from Lohit Valley School, Tezu. District RRT investigated the outbreak. House to house survey done. Affected cases are 5-11 years of age. All cases symptomatically. Health education given.treated",17
3,AS/BPT/2016/17/0910,Assam,Barpeta,Chickenpox,10,00,21-04-16,27-04-16,Under control,"Cases reported from Village District Hospital, Barpeta, BPHC Mandia. District RRT investigated the outbreak. House house survey done. Affected cases are above 14 years of age. All cases symptomatically. Health education given.Jail to treated",17
4,BH/JAM/2016/17/0911,Bihar,Jamui,Chickenpox,18,00,21-04-16,30-04-16,Under Surveillance,"Cases reported from Village Paswan Tola & Manjhi Tola Pohe, SC Pohe, PHC Sikandra. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 04 to 25 years of age group. All cases treated symptomatically. Healtheducation",17
5,DN/DNH/2016/17/0912,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Chickenpox,13,00,25-04-16,25-04-16,Under Surveillance,cases education given.Health,17
14,JK/KWR/2016/17/0921,Jammu & Kashmir,Kupwara,Chickenpox,18,00,26-04-16,28-04-16,Under Control,"Cases reported School Shodipora, (Gujjarpati), Block Nagri. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 06 to 12 years of age group. All cases treated symptomatically. Healthfrom Government Primary",17
19,MP/BTU/2016/17/0926,Madhya Pradesh,Betul,Chickenpox,11,00,28-04-16,30-04-16,Under Surveillance,"Cases reported from Village Katawadi, CHC Shahpur. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 05 to 14 years of age group. All cases treated symptomatically. Health education given.",17
33,PB/JAL/2016/17/0940,Punjab,Jalandhar,Chickenpox,23,00,27-04-16,27-04-16,Under Control,"investigated years of age symptomatically. Health education given.Cases reported from Village Military dairy farm quarters, Military Cantt. District RRT the outbreak. House to house survey done. Majority of cases were in 20-40 group. All cases treated",17
34,PB/MUK/2016/17/0941,Punjab,Muktsar,Chickenpox,14,00,30-04-16,02-05-16,Under Control,"Cases reported Block Chaksherewala. investigated than 10 years of symptomatically. Health education given.from Village Kanniawali, District RRT the outbreak. House to house survey done. Majority of the cases were less age. All cases treated",17
38,RJ/NGR/2016/17/0945,Rajasthan,Nagaur,Chickenpox,11,01,25-04-16,01-05-16,Under Control,"Cases reported from SC Lalawas, CHC Khinwsar, Block Mundwa. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 01 to 20 years of age group. All cases treated symptomatically. Health education given. Deceased was 53 year old male",17
39,SK/WES/2016/17/0946,Sikkim,West Sikkim,Chickenpox,11,00,28-04-16,01-05-16,Under Control,"Cases reported from Village Pulung Labing Gerethang, PHC Yaksum. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",17
44,UP/BBN/2016/17/0951,Uttar Pradesh,Bara-Banki,Chickenpox,12,00,21-04-16,29-04-16,Under Control,"Cases reported from Village Safedabad, Block Banki, CHC Jatabarauli. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",17
45,UP/LKW/2016/17/0952,Uttar Pradesh,Lucknow,Chickenpox,10,00,25-04-16,26-04-16,Under Control,"Cases reported from Village Nagar Chaugawan, CHC Itaunja. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 05 to 28 years of age group. All cases treated symptomatically. Health education given.",17
46,UP/LKW/2016/17/0953,Uttar Pradesh,Lucknow,Chickenpox,15,00,25-04-16,26-04-16,Under Control,"Cases reported from Village Kundari, PHC Poorabgoan, CHC Chinhat. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 1.5 to 28 years of age group. All cases treated symptomatically. Health education given.",17
47,UP/STP/2016/17/0954,Uttar Pradesh,Sitapur,Chickenpox,13,00,21-04-16,28-04-16,Under Control,"Cases reported from Awasiya Vidyalaya, Ambedekarnagar. District RRT investigated the outbreak. House to house survey done.Age group of the affected cases are:",17
55,AS/BHB/2016/17/0960,Bihar,Bhabhua,Chickenpox,155,00,09-04-16,,Under Surveillance,"Cases house survey done. Health education given.reported from Village Bakharidevi, PHC Chainpur. District RRT investigated the outbreak. Affected cases were 1-30 years of age. House toDihBhujain, APHC All cases treated symptomatically.",17
56,BH/MBN/2016/17/0961,Bihar,Madhubani,Chickenpox,17,00,01-04-16,,Under Control,"Casesreported from Village Pursolia, Bardepur, PHC Kaluahi. District RRT outbreak. House to house survey done. Majority of cases were in 07 to 25 years of age group. Out of 04 Serum samples tested at PMCH, Patna; 2 were found positive for IgM VZV. All cases treated symptomatically. IEC activity done regarding personal hygiene & isolation of cases.naraila, HSC investigated the",17
57,BH/NAW/2016/17/0962,Bihar,Nawada,Chickenpox,11,00,20-04-16,,Under Surveillance,"Health education given.Cases reported from Village Bhairo Beldariya, SC Samay,",17
67,UP/HRD/2016/17/0972,Uttar Pradesh,Hardoi,Chickenpox,13,00,06-04-16,,Under Surveillance,"Cases reported from Village Ganjaha Kheda, SC Itaunja Shivpuri, PHC/Block Bharawan. District RRT investigated the outbreak. House to house survey done. Age group of affected cases was:",17
69,UP/STP/2016/17/0974,Uttar Pradesh,Sitapur,Chickenpox,21,00,30-03-16,,Under Control,"Cases reported from Village Harsingh Purwa, CHC/Block Biswan. District RRT investigated the outbreak. House to house survey done. Age group of affected cases was:",17
71,UP/STP/2016/17/0976,Uttar Pradesh,Sitapur,Chickenpox,14,00,05-04-16,,Under Control,"Cases reported from Village Jahangirabad, CHC/Block Biswan. District RRT investigated the outbreak. House to house survey done.Age group of affected cases was:",17
4,JK/KLM/2016/18/980,Jammu & Kashmir,Kulgam,Chickenpox,50,00,06-05-16,07-05-16,Under control,"Cases reported Health education given.from Village Nagam, As- Sabeel Educational Institute (Nagam), Block DH Pora. All cases treated symptomatically.",18
24,PB/LDN/2016/18/1000,Punjab,Ludhiana,Chickenpox,24,00,04-05-16,06-05-16,Under control,"Cases reported from Village Sahnewal, SC Lohara, Block Gyan Chand Nagar. District RRT investigated the outbreak. House to house survey done. Majority of the cases were below 10 years. All cases treated symptomatically. Health education given.",18
25,PB/SUR/2016/18/1001,Punjab,Sangrur,Chickenpox,09,00,02-05-16,03-05-16,Under control,"Cases reported from Village Nodhranin, PHC Fatehgarh Panjgriyan. District RRT investigated the outbreak. House to house survey done. Majority of the cases were below 10 years. All cases treated symptomatically. Health education given.",18
28,SK/GTK/2016/18/1004,Sikkim,East Sigtan Gangtok,Chickenpox,11,00,28-04-16,02-05-16,Under Control,"Cases reported from Village Pulunglabing Gerethang, PHC Yaksum. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
34,UA/DEH/2016/18/1010,Uttarakhand,Dehradun,Chickenpox,10,00,05-05-16,09-05-16,Under control,"Cases reported from Village/PHC Paschimwala, Block/CHC Vikasnagar. District RRT investigated the outbreak. House to house survey done. Majority of cases were above 15 years of age group. All cases treated symptomatically. Health education given.",18
35,UP/GBN/2016/18/1011,Uttar Pradesh,GautamBudha Nagar,Chickenpox,24,00,28-04-16,06-05-16,Under control,"Cases reported from Village/SC Kherali Bhav, PHC/Block Dankaur. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
36,UP/GRK/2016/18/1012,Uttar Pradesh,Gorakhpur,Chickenpox,10,00,28-04-16,03-05-16,Under Control,"Cases reported from Village Vaktawar Nagar, Mohnag, Vishunpur, CHC/Block Campierganj. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
37,UP/HRD/2016/18/1013,Uttar Pradesh,Hardoi,Chickenpox,11,00,28-04-16,06-05-16,Under control,"Cases reported from Village & Sub Bada Gaon, CHC/Block Behender. District RRT investigated the outbreak. House to house survey done. Affected cases were in the age group between 02 to 25 years. All cases treated symptomatically. Health education given.",18
38,UP/KAJ/2016/18/1014,Uttar Pradesh,Kannauj,Chickenpox,10,00,28-04-16,06-05-16,Under control,"Cases reported from Village Nagla Baldev, CHC/Block, Chhibramau. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
39,UP/LAL/2016/18/1015,Uttar Pradesh,Lalitpur,Chickenpox,14,01,05-05-16,06-05-16,Under Control,"Cases reported from Village Sojna, NPHC Sojna, CHC Mehroni. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
40,UP/LKW/2016/18/1016,Uttar Pradesh,Lucknow,Chickenpox,12,00,01-05-16,02-05-16,Under Control,"Cases reported from Village Sudamapuri, AP Sen road, Behind 3No. Kothi, Asha Kiran Hotel, UHP Naka Hindola. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
52,BH/BAN/2016/18/1027,Bihar,Banka,Chickenpox,26,00,25-04-16,,Under Surveillance,"Cases reported from Village Vidaydih & Chureli, PHC Banka, Block Sadar. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
54,BH/RHT/2016/18/1029,Bihar,Rohtas,Chickenpox,84,00,25-03-16,,Under Surveillance,"Cases reported from Village Tilauthu Chandanpura Saraiya, Mirzapur Bhadokhara. District RRT investigated the outbreak. House to house survey done. All the 05 Blood samples collected and sent to PMCH were positive for Chickenpox. All cases treated symptomatically. Health education given.",18
57,CH/MNI/2016/18/1032,Chhatisgarh,Mungeli,Chickenpox,13,00,25-04-16,,Under control,"Cases reported from Village Khamharia, SHC Farhada, PHC Khamharia, CHC Mungeli. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
69,NL/PHK/2016/18/1045,Nagaland,Phek,Chickenpox,21,00,25-04-16,,Under control,"given.Cases reported from PHC Porba, Block Pfutsero. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education",18
74,UP/GBN/2016/18/1049,Uttar Pradesh,GautamBudha Nagar,Chickenpox,10,00,17-04-16,,Under control,"Cases reported from Village/SC Dhanasiya & Dastampur, PHC/Block Jewar. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
75,UP/GBN/2016/18/1050,Uttar Pradesh,GautamBudha Nagar,Chickenpox,15,00,26-04-16,,Under Control,"Cases reported from Village/SC Uttravali, PHC/Block Dankaur. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
76,UP/HRD/2016/18/1051,Uttar Pradesh,Hardoi,Chickenpox,14,00,27-04-16,,Under control,"Cases reported from Village Peela Mahauah, SC Umrauli, Block Toderpur. District RRT investigated the outbreak.",18
77,UP/HRD/2016/18/1052,Uttar Pradesh,Hardoi,Chickenpox,13,00,26-04-16,,Under control,"Cases reported from Village/SC Khaddipur Chain Singh, Block Harpalpur. District RRT investigated the outbreak. House to house survey done. Affected cases were in the age group between 2–25 yrs. All cases treated symptomatically. Health education given.",18
82,WB/BNK/2016/18/1056,West Bengal,Bankura,Chickenpox,47,00,01-02-16,,Under control,"Cases reported from Village Ward-04, Area Mairabandh, Haripara Bankura Municipality, Block Bankura-I. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
84,WB/JLP/2016/18/1058,West Bengal,Jalpaiguri,Chickenpox,20,00,01-04-16,,Under control,"Cases reported from Village/SC Kanthalbari, GP/Block Falakata. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
85,WB/PRL/2016/18/1059,West Bengal,Purulia,Chickenpox,16,00,01-02-16,,Under Control,"Cases reported from Village/SC Kuki, Block Jhalda-I. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",18
6,JK/BNP/2016/19/1066,Jammu & Kashmir,Bandipora,Chickenpox,15,00,11-05-16,12-05-16,Under control,"Cases reported from Iqbal Memorial Public School, Village Ajas, NTPHC Ajas, Block Hajin. District RRT investigated the outbreak. House to house survey done. Affected cases were below 15yr age. All cases treated symptomatically. Health education given.",19
8,JK/BGM/2016/19/1068,Jammu & Kashmir,Badgam,Chickenpox,30,00,05-05-16,14-05-16,Under control,"Cases reported from Village Aarth, Soibugh. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",19
9,JK/KLM/2016/19/1069,Jammu & Kashmir,Kulgam,Chickenpox,10,00,09-05-16,10-05-16,Under control,"Cases reported from Village Y K Pora, Block Qazigund. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",19
26,PB/FKT/2016/19/1086,Punjab,Faridkot,Chickenpox,23,00,05-05-16,13-05-16,Under Surveillance,"Cases reported from Saint Mary Convent School, Aman Nagar, Old Cantt Road. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 03 to 15 years of age group.All cases",19
27,PB/MNS/2016/19/1087,Punjab,Mansa,Chickenpox,12,00,10-05-16,12-05-16,Under Surveillance,"Cases reported from Village Veerkhurd, SC Dhaipai, PHC Khiala Kalan. District RRT investigated the outbreak. House to house survey done. Affected cases are 8-20 years of age. All cases treated symptomatically. Health education given.",19
28,PB/SAS/2016/19/1088,Punjab,SAS Nagar,Chickenpox,14,00,13-05-16,13-05-16,Under Surveillance,"Cases reported from Village Kumbra, PHC Gharaun. District RRT investigated the outbreak. House to house survey done. Affected cases are 3-24 years of age. All cases treated symptomatically. Health education given.",19
32,UP/GRK/2016/19/1092,Uttar Pradesh,Gorakhpur,Chickenpox,22,00,06-05-16,10-05-16,Under Control,"Cases reported from 4 Villages, Mohnag, Bhaurabari, Banjartola, Banbhagalpur, CHC/Block Campierganj. District RRT investigated the outbreak. House to house survey done. All cases treated",19
33,UP/GRK/2016/19/1093,Uttar Pradesh,Gorakhpur,Chickenpox,06,01,06-05-16,10-05-16,Under Control,"Cases reported from Village Kui Bazar, PHC/Block Belghat. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given. Deceased was 40 year old male.",19
50,BH/MBN/2016/19/1108,Bihar,Madhubani,Chickenpox,19,00,17-04-16,,Under Surveillance,"Cases reported from Village Mandal Tola Barha, HSC Barha, Block/PHC Benipatti. District RRT investigated the outbreak. House to house survey done. Majority of cases were less than 10 years of age group. All cases treated symptomatically. Health education given.",19
51,BH/MBN/2016/19/1109,Bihar,Madhubani,Chickenpox,15,00,25-03-16,,Under Control,"Cases reported from Village Ekhara, Khopa, HSC Khopa, PHC Ghoghardiha. District RRT investigated the outbreak. House to house survey done. affected case were between the age group 1 to 30 years. Out of 04 Serum samples tested at PMCH, 02 found positive for VZV IgM. All",19
52,BH/MBN/2016/19/1110,Bihar,Madhubani,Chickenpox,17,00,01-04-16,,Under Control,"Cases reported from Village Pursolia, Naraila, HSC Bardepur, PHC Kaluahi. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 07 to 25 years of age group. Out of 04 Serum",19
53,BH/MBN/2016/19/1111,Bihar,Madhubani,Chickenpox,61,00,25-03-16,,Under Surveillance,"Cases reported from Village/HSC Sankorth, PHC Pandaul. District RRT investigated the outbreak. House to house",19
54,BH/MZP/2016/19/1112,Bihar,Muzaffarpur,Chickenpox,34,00,20-04-16,,Under Control,"Cases Area, Block Mushahari,. District RRT investigated the outbreak. House to house survey done. Majority of cases were more symptomatically. Health education given.reported from Village Dastola, SC/PHC Urban than 10 years of age. All cases treated",19
69,WB/MDW/2016/19/1126,West Bengal,Paschim Medinipur,Chickenpox,27,00,14-04-16,,Under Surveillance,"Cases reported from Village Aurangabad + Kumarhati, SC Aurangabad, GP: 7 no, Block Keshiary. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given.",19
70,WB/MDW/2016/19/1127,West Bengal,Paschim Medinipur,Chickenpox,07,01,28-04-16,,Under Surveillance,"Cases reported from Village Ramchandrapur, GP Satyapur 3No., Block Debra. District RRT investigated the outbreak. House to house survey done. All cases treated symptomatically. Health education given. Deceased was 70 year old female.",19
2,BH/SMP/2016/20/1130,Bihar,Sitamarhi,Chickenpox,15,00,13-05-16,19-05-16,Under Control,"Cases reported from Village Harpur Sari, SC Bisara. District RRT investigated the outbreak. House to house survey done. Majority of cases were in 01 to 35 years of age group. No lab samples collected. Diagnosis was made on a clinical basis. All cases treated symptomatically. Health education given.",20
3,BH/VSH/2016/20/1131,Bihar,Vaishali,Chickenpox,38,00,17-05-16,17-05-16,Under Control,"Cases reported from Village Simra, HSC Sarmastpur, Block Mahnaar. District RRT investigated the outbreak. House to house survey done. Most of the cases were in the age group 6months to 35years.No lab samples collected. Diagnosis was made on a clinical basis. All cases treated symptomatically. Health education given.",20
10,JK/SNR/2016/20/1139,Jammu & Kashmir,Srinagar,Chickenpox,22,00,13-05-16,23-05-16,Under Control,"Cases reported from SC Natipora, Block Batmaloo. District RRT investigated the outbreak. House to house survey done. No lab samples were collected as cases were clinically confirmed as chickenpox. All cases treated symptomatically. Health education given.",20
30,UP/BBN/2016/20/1162,Uttar Pradesh,Bara-Banki,Chickenpox,10,00,17-05-16,17-05-16,Under Control,"Cases reported Badagaun, investigated survey done. 05 Samples collected and sent to KGMU Lucknow positive. All cases Health education given.from Village Jalalpur, CHC Block Masauli. District RRT the outbreak. House to house and all samples found treated symptomatically.",20
31,UP/BBN/2016/20/1163,Uttar Pradesh,Bara-Banki,Chickenpox,25,00,15-05-16,16-05-16,Under Control,"Cases reported from Village Matuamau, Jallan Nagar, CHC Belhara, Block Fatehpur. District RRT investigated the outbreak. House to house",20
