30,KL/CNR/2024/15/626,Kerala,Kannur,Hepatitis A,15.0,0.0,11-04-2024,12-04-2024,Under Surveillance,"Cases were reported from PHC Pariyaram, PHC Alakkad, Village: Pariyaram (CT), Sub- District: Taliparamba, District: Kannur. Health Facility: Cases presented with symptoms of fever, headache, nausea, yellowish discoloration of urine and fatigue after attending a festival held at a temple from 27th to 29th February 2024. Four samples were sent to RPH Lab, Kannur, all were positive for Anti- HAV IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on hygiene and sanitation.",15
20,JK/PWM/2024/16/675,Jammu and Kashmir,Pulwama,Hepatitis A,27.0,0.0,18-04-2024,18-04-2024,Under Surveillance,"Cases were reported from Village Arigam Chirath, Sub-District Rajpora, District Pulwama. Cases presented with jaundice with loss of appetite. Total 5 blood samples and 2 water samples were collected and sent to DPHL Pulwama. 1 blood sample came positive for Hepatitis A IgM by ELISA and both water samples found unfit for the potable purposes. District RRT investigated the outbreak. Cases were treated symptomatically. Age group of the affected cases were 8-14 years. Community awareness and health education given by peripheral team on hygiene and sanitation.",16
26,KL/ERN/2024/16/681,Kerala,Ernakulam,Hepatitis A,132.0,0.0,18-04-2024,19-04-2024,Under Surveillance,"Cases were reported from Sub-District lance Kunnathunad, District Ernakulam. Cases presented with fever, jaundice, nausea, vomiting and pain abdomen. Total 15 blood samples and 4 water sample were collected and sent to RPHL, Ernakulam and GMC Ernakulam. All the blood samples came positive for Hepatitis A IgM by ELISA and one water sample found unfit for the potable purposes (Klebsiella detected). District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",16
27,KL/ERN/2024/16/682,Kerala,Ernakulam,Hepatitis A,15.0,1.0,09-04-2024,17-04-2024,Under Surveillance,"Cases were reported from Sruthinilayam (a lodge at ward 17, Nedumbasery) Sub-District Aluva, District Ernakulam. Cases presented with fever, jaundice, nausea, vomiting and pain abdomen. Total 9 water samples were collected and sent to RPHL, Ernakulam. All water samples found fit for the potable purposes. District RRT investigated the outbreak. Cases were treated symptomatically. 30-year-old male expired on 17-04-2024 due sepsis with Multi Organ Dysfunction Syndrome and acute liver failure secondary to Hepatitis A infection. Community awareness and health education given by peripheral team on hygiene and sanitation.",16
28,KL/CNR/2024/16/683,Kerala,Kannur,Hepatitis A,12.0,0.0,18-04-2024,19-04-2024,Under Surveillance,"Cases were reported from Village Thrippangottur, Sub-District Thalassery, District Kannur. Cases presented with fever, nausea, fatigue, headache, vomiting, and yellowish discoloration of urine. Total 1 blood was collected and sent to RPHL, Kannur. All water samples found fit for the potable purposes. District RRT investigated the outbreak. Age group of the cases were 3-57 years. Cases treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",16
39,MH/KOP/2024/16/694,Maharashtra,Kolhapur,Hepatitis A,12.0,0.0,17-04-2024,17-04-2024,Under Surveillance,"Cases were reported from Village Valave Kh., Sub-District Kagal, District Kolhapur. Cases presented with fever, fatigue, loss of appetite, nausea, vomiting and tiredness. 12 blood samples were collected and sent to NIV Pune. Out of these 8 samples came positive for Hepatitis A virus IgM positive by ELISA. Total 5 water samples were collected and sent to DPHL Kolhapur. All water samples found unfit for the potable purposes. District RRT investigated the outbreak. Age group of the cases were 8-40 years. Cases treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",16
40,MH/KOP/2024/16/695,Maharashtra,Kolhapur,Hepatitis A,48.0,0.0,17-04-2024,17-04-2024,Under Surveillance,"Cases were reported from Village Anaje, Sub- District Radhanagari, District Kolhapur. Cases presented fever, fatigue, loss of appetite, nausea, vomiting and tiredness. Total 38 blood samples and 5 water samples were collected and sent to DPHL Kolhapur. 5 blood samples came positive for Hepatitis A IgM by ELISA, and all water samples found unfit for the potable purposes. District RRT investigated the outbreak. Age group of the cases were 5-48 years. Cases treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",16
42,MH/RGD/2024/16/697,Maharashtra,Raigad,Hepatitis A,11.0,1.0,19-04-2024,19-04-2024,Under Surveillance,"Cases were reported from Village Wadhav, Sub-District Pen, District Raigad. Cases presented with fever with weakness. Total 11 blood samples were collected and sent to SK lab Pen and District Hospital Alibag. 1 blood sample came positive for Hepatitis A IgM by ELISA. District RRT investigated the outbreak. Cases treated symptomatically. 13-year-old female expired at hospital. Community awareness and health education given by peripheral team on hygiene and sanitation.",16
21,JK/BML/2024/17/733,Jammu and Kashmir,Baramulla,Hepatitis A,18.0,0.0,24-04-2024,24-04-2024,Under Control,"Cases were reported from Health Facility: Fatehgarh, Village: Laridora (Lalpo Ra), Sub- District: Baramulla, District: Baramulla. Cases presented with jaundice. The affected age group was 4-16 years. Total 14 blood & 5 water samples were sent to DPHL Baramulla. Out of 14 blood samples, 2 were positive for Anti- HAV IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on hygiene and sanitation.",17
36,KL/CNR/2024/17/748,Kerala,Kannur,Hepatitis A,40.0,0.0,24-04-2024,25-04-2024,Under Surveillance,"Cases were reported from a Madrasa under PHC Maloor, Maloor Gram Panchayat, Ward 13 & 14, Village: Sivapuram, Sub-District: Thalassery, District: Kannur. Cases presented with symptoms of fever, fatigue, headache, vomiting, and yellowish discoloration of urine. Two water samples were collected and sent to KWA (Kerala water authority lab) Mattanur for analysis, in which presence of Coliforms & E.coli were detected. Also 4 samples were sent to RPH lab Kannur, all were positive for Anti- HAV IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on hygiene and sanitation.",17
38,KL/PTH/2024/17/750,Kerala,Pathanamthitt a,Hepatitis A,22.0,0.0,27-04-2024,27-04-2024,Under Surveillance,"Cases were reported from Taluk Hospital Konni, Village: Pramadom, Sub-District: Konni, District: Pathanamthitta. Cases presented with symptoms of fever, epigastric pain, weakness, nausea. Five blood samples were tested in different private labs, all were positive for Anti-HAV IgM by ELISA. Two well water samples were also collected & sent to Food Testing Lab, Pathanamthitta, in which presence of Coliforms was detected. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on hygiene and sanitation. The outbreak might be caused by consumption of contaminated water by all the affected from the well.",17
65,PB/HRP/2024/17/777,Punjab,Hoshiarpur,Hepatitis A,66.0,0.0,25-04-2024,26-04-2024,Under Control,"Cases reported from Village Jallowal, Hartabadla District Hoshiarpur. Cases presented with fever, pain abdomen and yellow eyes. All age groups were affected. Total 28 blood samples were collected & sent to DPHL Hoshiarpur, out of which 6 were reactive for Hepatitis-A. Also 10 water samples were collected & sent to SPHL Kharar, out of which 2 were non potable for drinking. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation",17
68,TN/VIL/2024/17/780,Tamil Nadu,Villupuram,Hepatitis A,12.0,0.0,22-04-2024,22-04-2024,Under Control,"Cases reported from HSC 3, Villupuram UPHC, Ward 29, Block Koliyanur, District Villupuram. Cases presented with symptoms of vomiting, yellowish discoloration of eyes, right hypochondrial pain, fever. All age groups were affected. Total 12 blood & 4 water samples were sent to GVMCH & Chief Water Analysis, Guindy. All blood samples were positive for Anti-HAV IgM by ELISA. All water samples were positive for E.coli. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on hygiene and sanitation.",17
79,KL/TRC/2024/17/790,Kerala,Thrissur,Hepatitis A,32.0,0.0,11-04-2024,,Under Surveillance,"Cases were reported from FHC Thekkumkara, Ward 18, Village: Thekkumkara, Sub-District: Talappilly, District: Thrissur. Cases presented with symptoms of fever, fatigue, nausea and abdominal pain. Total 8 samples were sent to Govt Medical College Thrissur, all were positive for Anti-HAV IgM by ELISA and 19 cases were epidemiologically linked. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on hygiene and sanitation.",17
2,AS/DBG/2024/19/866,Assam,Dibrugarh,Hepatitis A,15.0,0.0,07-05-2024,07-05-2024,Under Surveillance,"Cases were reported from Village Chalakataki No. 1, Sub-District Tengakhat, District Dibrugarh. Cases presented with yellowish discoloration of eyes and urine, loss of appetite. Total 12 blood samples and 10 water samples were collected and sent to RMRC (ICMR), Dibrugarh and SRL lab in AMCH. All the blood samples came positive for Hepatitis A IgM by ELISA and 5 water samples found unfit for the potable purposes. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",19
5,AS/DBG/2024/19/866,Assam,Dibrugarh,Hepatitis A,15.0,0.0,07-05-2024,07-05-2024,Under Surveillance,"Cases were reported from Village Chalakataki No. 1, Sub-District Tengakhat, District Dibrugarh. Cases presented with yellowish discoloration of eyes and urine, loss of appetite. Total 12 blood samples and 10 water samples were collected and sent to RMRC (ICMR), Dibrugarh and SRL lab in AMCH. All the blood samples came positive for Hepatitis A IgM by ELISA and 5 water samples found unfit for the potable purposes. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",19
20,JK/GBL/2024/19/881,Jammu and Kashmir,Ganderbal,Hepatitis A,25.0,0.0,08-05-2024,09-05-2024,Under Surveillance,"Cases were reported from Village Chunt Valiwar, Sub-District Ganderbal, District Ganderbal. Cases presented with fever, fatigue and yellowish discoloration of eyes. Total 7 blood samples and 6 water samples were collected and sent to DPHL Srinagar. 6 blood samples came positive for Hepatitis A IgM by ELISA and water samples found unfit for the potable purposes. District RRT investigated the outbreak. Cases were treated symptomatically. Age group of the affected cases was 5-16 years. Community awareness and health education given by peripheral team on hygiene and sanitation.",19
12,AS/DBG/2024/20/917,Assam,Dibrugarh,Hepatitis A,9.0,0.0,13-05-2024,14-05-2024,Under Surveillance,"Cases reported from 1 No. Duliagaon, Duliajan. Cases presented with symptoms of yellowish discoloration of urine & eyes, loss of appetite. Eight blood samples were collected and sent to RMRC (ICMR), Dibrugarh, out of which 6 were positive for Hepatitis A. Nine water samples were collected and sent to SRL, Microbiology Dept., AMCH, out of which 7 were found to be unsatisfactory and 2 were found to be suspicious for drinking purpose by MPN test. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",20
26,GJ/GAN/2024/20/931,Gujarat,Gandhinagar,Hepatitis A,29.0,0.0,17-05-2024,17-05-2024,Under Surveillance,"Cases were reported from Sector 24 UPHC, District: Gandhinagar. Cases presented with diarrhea, jaundice and vomiting. The affected age group was 1-20 years. Total 11 samples were taken and sent to GMERS Gandhinagar and all were positive for Hepatitis A. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",20
31,HP/KNG/2024/20/936,Himachal Pradesh,Kangra,Hepatitis A,59.0,0.0,14-05-2024,15-05-2024,Under Control,"Cases reported from CH Baijnath, Mahakal PHC, Paprola PHC, Magzine PHC, Village: Baijnath (870), Sub-District: Baijnath, District: Kangra. Cases presented with symptoms of fever with vomiting and jaundice. The affected age group was 8-20 years. Six blood samples were sent to CH Baijnath, out of which 3 were positive for Anti-HAV IgM by ELISA. Three water samples were collected from different locations of the affected areas which are found to be unfit for consumption. District RRT investigated the outbreak. IEC activities and Health education is being imparted in the communities regarding hygiene, sanitation and prevention of waterborne diseases. Active surveillance of cases was done in the affected areas. Door to Door survey was conducted in the affected areas. Symptomatic treatment was given to the patients.",20
43,KL/KOZ/2024/20/948,Kerala,Kozhikode,Hepatitis A,17.0,0.0,18-05-2024,18-05-2024,Under Surveillance,"Cases were reported from FHC Atholy, Sub- District: Koyilandi, District: Kozhikode. Cases presented with symptoms of fever, abdominal pain, vomiting etc. after attending a death anniversary function on 10.04.2024. The most affected age group was 11-20 years. One well water sample was sent to KWA Koyilandy lab for analysis, which showed presence of Coliforms. Two samples were sent to Micro Health lab, Meitra Hospital, both were positive for Anti-HAV IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",20
45,KL/PLK/2024/20/950,Kerala,Palakkad,Hepatitis A,40.0,0.0,15-05-2024,15-05-2024,Under Surveillance,"Cases reported from Ward 13, Pazhancherry, PHC Ongalur, Sub-District: Pattambi, District: Palakkad. Cases presented with symptoms of fever, vomiting, jaundice, excessive tiredness. Four blood samples were sent to PH Lab Palakakd, all were positive for Anti-HAV IgM by ELISA. Three water samples were collected and sent for bacteriological examination to Sub- District Water Authority Lab, Pattambi. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",20
31,KL/CNR/2024/21/1005,Kerala,Kannur,Hepatitis A,12.0,0.0,23-05-2024,25-05-2024,Under Surveillance,"Cases were reported from Village Kooveri, Sub-District Taliparamba, District Kannur. Cases presented with fever, fatigue and yellowish discoloration of eyes. Total 1 blood sample and 1 water sample were collected and sent to RPHL Kannur and Kerala water Authority lab Thaliparamba respectively. Blood sample came positive for Hepatitis A IgM by ELISA and water samples found unfit for the potable purposes (E.coli and Coliforms detected). District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",21
32,KL/KAS/2024/21/1006,Kerala,Kasaragod,Hepatitis A,19.0,0.0,18-05-2024,22-05-2024,Under Surveillance,"Cases were reported from Village Enmakaje, Sub-District Manjeswaram, District Kasaragod. Cases presented with fever, fatigue and yellowish discoloration of eyes. Total 4 blood sample were collected and sent to DPHL Kasargod. 4 Blood samples came positive for Hepatitis A IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",21
33,KL/WYN/2024/21/1007,Kerala,Wayanad,Hepatitis A,45.0,0.0,20-05-2024,21-05-2024,Under Surveillance,"Cases were reported from Village Padinharethara, Sub-District Vythiri, District Wayanad. Cases presented with fever, jaundice, nausea and vomiting. Total 2 blood sample were collected and sent to DPHL Kasargod. 2 Blood samples came positive for Hepatitis A IgM by card test. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",21
52,WB/HWR/2024/21/1026,West Bengal,Howrah,Hepatitis A,14.0,0.0,22-05-2024,24-05-2024,Under Surveillance,"Cases were reported from Dayal Banerjee Road and Boishnabpara, District Howrah. Cases presented with loose stools, vomiting. Loss of appetite and jaundice. 2 blood samples and sent to NICED. It came positive for Hepatitis A and E IgM positive by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",21
22,JK/BNP/2024/22/1060,Jammu and Kashmir,Bandipora,Hepatitis A,30.0,0.0,27-05-2024,27-05-2024,Under Control,"Cases reported from Kanibachi Village, Block Bandipora, District Bandipora. Cases presented with symptoms of jaundice. The affected age group was 2-14 years. Total 13 blood & 5 water samples were sent to DPHL Bandipora. Two blood samples were positive for Anti-HAV IgM by ELISA. Four water samples were found to be unsatisfactory for drinking. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",22
36,KL/KOZ/2024/22/1074,Kerala,Kozhikode,Hepatitis A,62.0,0.0,29-05-2024,29-05-2024,Under Surveillance,"Cases were reported from CHC Olavanna, Village: Peruvayal (CT), Sub-District: Kozhikode, District: Kozhikode. Cases presented with symptoms of fever, vomiting, body pain, headache and yellowish discolouration of urine. All affected had a history of attending a marriage function on 21 April 2024 in Olavanna panchayat. The most affected age group was 11-39 years. One sample was sent to MCH Kozhikode, which was positive for Anti-HAV IgM by ELISA. Three water samples were sent to KWA Malapparamba, which showed presence of E.coli & Coliforms. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",22
37,KL/PLK/2024/22/1075,Kerala,Palakkad,Hepatitis A,27.0,0.0,29-05-2024,29-05-2024,Under Surveillance,"Cases were reported from a college under PHC Sreekrishna Puram, Village: Sreekrishnapuram- I, Sub-District: Ottappalam, District: Palakkad. Cases presented with fever. Three samples were sent to IPHL Palakkad, out of which 1 was positive for Anti-HAV IgM by ELISA. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",22
64,TN/TPL/2024/22/1102,Tamil Nadu,Tiruchirappalli,Hepatitis A,8.0,0.0,28-05-2024,29-05-2024,Under Surveillance,"Cases reported from Village Prattiyur, HSC Sector 4, PHC Edamalaipattipudur, Block Tiruchirappalli Corporation, District Tiruchirappalli. Cases presented with symptoms of jaundice one week after attending a Local Festival. Five water and 1 blood sample was collected. Water samples were sent to Regional Water Laboratory, Tiruchirappalli, which were potable for drinking purpose. Blood sample was sent to DPHL, Tiruchirappalli, which was positive for Anti-HAV IgM by ELISA. Super chlorination was done. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",22
11,JK/SNR/2024/23/1121,Jammu and Kashmir,Srinagar,Hepatitis A,16.0,0.0,04-06-2024,04-06-2024,Under Surveillance,"Cases were reported from Village Wanganpora, Sub-District Eidgah, District Srinagar. Cases presented with fever, fatigue and yellowish discoloration of eyes. Total 9 blood samples and 5 water samples were collected and sent to JLNM Hospital. 6 blood samples came positive for Hepatitis A IgM by ELISA and water samples found unfit for the potable purposes. District RRT investigated the outbreak. Cases were treated symptomatically. Age group of the affected cases was 5-40 years. Community awareness and health education given by peripheral team on hygiene and sanitation.",23
20,KL/CNR/2024/23/1130,Kerala,Kannur,Hepatitis A,55.0,0.0,01-06-2024,07-06-2024,Under Surveillance,"Cases were reported from Village Ezhome (CT), Sub-District Payyannur, District Kannur. Cases presented with weakness, yellowish discoloration of eyes, loss of appetite. Total 2 blood samples and 1 water sample were collected and sent to a Leo lab, Aster Mims Kozhikode and Kerala water Authority lab, Thaliparamba. 2 blood samples came positive for Hepatitis A IgM by ELISA and 1 water samples found unfit for the potable purposes. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",23
35,MG/WKH/2024/23/1145,Meghalaya,Eastern West Khasi Hills,Hepatitis A,4.0,0.0,31-05-2024,05-06-2024,Under Surveillance,"Cases were reported from Myriaw PHC under Mawthadraishan block, District Eastern West Khasi Hills. Cases presented with fever, yellowish discoloration of eyes and body pain. Total 4 blood samples were collected and sent to Pasteur Institute, Shillong. All 4 blood samples came positive for Hepatitis A IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Age group of the affected cases was below 9 years. Community awareness and health education given by peripheral team on hygiene and sanitation.",23
46,SK/GTK/2024/23/1156,Sikkim,Gangtok,Hepatitis A,25.0,0.0,30-05-2024,06-06-2024,Under Surveillance,"Cases were reported from village Nimtar, under Sang PHC, Gangtok. Cases presented with pain abdomen, yellowish discoloration of eyes and skin. Total 87 blood samples were collected and sent to VRDL STNM Hospital Sochayang Sichey Gangtok. Total 25 blood samples came positive for Hepatitis A IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.Sub-District Gangtok, District",23
50,TN/MDR/2024/23/1160,Tamil Nadu,Madurai,Hepatitis A,13.0,0.0,04-06-2024,07-06-2024,Under Surveillance,"Cases were reported from Village Kamatchipuram, Sub-District Melur, District Madurai. Cases presented with pain abdomen, vomiting and yellowish discoloration of eyes. Total 12 blood samples were collected and sent to DPHL Madurai. All 12 blood samples came positive for Hepatitis A IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",23
51,TN/VIL/2024/23/1161,Tamil Nadu,Villupuram,Hepatitis A,21.0,0.0,03-06-2024,05-06-2024,Under Surveillance,"Cases were reported from ward 17, under PHC Keezhperumpakkam, Sub-District Koliyanur, District Viluppuram. Cases presented with vomiting and fever. Total 21 blood samples and 4 water samples were collected and sent to GVMCH and DPHL King Institute Chennai. 3 blood samples came positive for Hepatitis A IgM by ELISA. All 4 water samples found fit for potable purpose. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",23
60,KL/TRC/2024/23/1169,Kerala,Thrissur,Hepatitis A,5.0,0.0,24-05-2024,Under Surveillance,"Cases were reported from Village Manalithara, Sub-District Talappilly, District Thrissur. Cases presented with weakness, yellowish discoloration of eyes, loss of appetite. Total 5 blood samples and 3 water sample were collected and sent to MCH. 4 blood samples came positive for Hepatitis A IgM by ELISA and 1 water samples found unfit for the potable purposes. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",,23
28,HP/MAN/2024/24/1195,Himachal Pradesh,Mandi,Hepatitis A,41.0,0.0,12-06-2024,15-06-2024,Under Surveillance,"Cases were reported from PHC Nasloh, Purani Mandi HSC, Village: Sambal (328), Sub- District: Mandi, District: Mandi. Cases presented with fever, jaundice, vomiting. All age groups were affected. Total 22 blood samples were sent to DPHL Mandi, all were positive for Anti-HAV IgM by ELISA. Eight water samples were sent to SLBSGMCH Nerchowk lab, out of which 7 were found to be unsatisfactory for drinking purpose. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",24
29,JK/BNP/2024/24/1196,Jammu and Kashmir,Bandipora,Hepatitis A,18.0,0.0,12-06-2024,12-06-2024,Under Control,"Cases were reported from Village Ganastan, area of Sumbal Block Hajin. Cases presented with jaundice. The affected age group was 5-14 years. Total 11 blood samples were sent for testing, out of which 2 were positive for Anti- HAV IgM by ELISA. Four water samples were also tested, out of which 2 were unsatisfactory for drinking purpose. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",24
41,KL/KOZ/2024/24/1208,Kerala,Kozhikode,Hepatitis A,36.0,1.0,16-06-2024,16-06-2024,Under Surveillance,"Cases were reported from CHC Koduvally, Village: Vavad, Sub-District: Thamarassery, District: Kozhikode. Cases presented with symptoms of mild fever, abdominal pain, anorexia, vomiting on 07.06.24 after attending a wedding function on 12th & 13th May 2024. All age groups were affected. One blood sample sent to IQRAA hospital, was positive for Anti- HAV IgM by ELISA on 11.06.24. One water sample was taken and sent to KWA Kunnamangalam, which showed presence of Coliforms. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on vector control measures, hygiene and sanitation. Death of a 49 year old male, a K/C/O diabetes mellitus & A chronic alcoholic, has occurred due to the illness on 05.07.24 at Aster MIMS Hospital, Kozhikode.",24
42,KL/MLP/2024/24/1209,Kerala,Malappuram,Hepatitis A,11.0,0.0,13-06-2024,13-06-2024,Under Surveillance,"Cases were reported from seven nearby panchayats, Village: Ariyallur (CT), Sub- District: Tirurangadi, District: Malappuram. Cases presented with symptoms of fever and loose stools after attending a wedding function at Moonniyur on 13th May 2024. Four blood samples were sent to GMCH Manjeri, which were positive for Anti-HAV IgM by ELISA. Well water sample was also sent for testing, which showed presence of E.coli. District RRT investigated the outbreak. Community awareness and health education given by peripheral team on control measures, hygiene and sanitation.",24
10,AS/NGO/2024/25/1256,Assam,Nagaon,Hepatitis A,10.0,0.0,21-06-2024,21-06-2024,Under Surveillance,"Cases were reported from village Lang Khang No.1, Sub-District Kaliabor, District Nagaon. Cases presented with fever, fatigue and yellowish discoloration of eyes. Total 6 blood samples and 3 water samples were collected and sent to DPHL Nagaon. All blood samples came positive for Hepatitis A IgM by ELISA and water samples found unfit for the potable purposes. District RRT investigated the outbreak. Cases were treated symptomatically. Community awareness and health education given by peripheral team on hygiene and sanitation.",25
42,MH/KOP/2024/25/1288,Maharashtra,Kolhapur,Hepatitis A,35.0,0.0,20-06-2024,20-06-2024,Under Surveillance,"Cases were reported from village Yelvade, Sub- District Radhanagari, District Kolhapur. Cases presented with fever, weakness, yellowish discoloration of eyes, nausea and vomiting. Total 15 blood samples were collected and sent to SSH, GMC Kolhapur. 13 blood samples came positive for Hepatitis A IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Many leakages were seen in the main pipeline of water supply. Contaminated water could be the possible source of outbreak. Community awareness and health education given by peripheral team on hygiene and sanitation.",25
49,OR/SBP/2024/25/1295,Odisha,Sambalpur,Hepatitis A,132.0,0.0,17-06-2024,18-06-2024,Under Surveillance,"Cases were reported from Sub-District Sambalpur (M), District Sambalpur. Cases presented with fever, vomiting, weakness and yellowish discoloration of eyes. Total 122 blood samples were collected and sent to DPHL Sambalpur. Out of this 114 blood samples came positive for Hepatitis A IgM by ELISA. District RRT investigated the outbreak. Cases were treated symptomatically. Age group of the affected cases was 3-23 years. Community awareness and health education given by peripheral team on hygiene and sanitation.",25
20,9.,Punjab,Amritsar,xx Hepatitis A/E,70,0,09-02-12,10.02.12,Under control,"Outbreak reported from sub urban area of Amritsar- Bhalla Colony, Cheharta and Kartar Nagar. District RRT investigated the outbreak. 58 blood samples collected out of which 22 samples are positive for Hepatitis E (Ig M ELISA) and 6 samples were positive for Hepatitis A (IgM ELISA). House to house survey done for searching for new cases. Chlorination of water sources done. IEC activities undertaken regarding safe drinking water, hygienic practices and sanitation measures.",6
33,3.,Kerala,Kannur,xxxi. Viral Hepatitis A,12,0,12-02-12,,Under control,"Cases reported from Village Vayathoor, PHC Ulikkal, Block TH Iritty, of District Kannur. District RRT investigated the outbreak. House to house survey done for searching for new cases. 2 serum samples collected which were tested positive for HAV (Ig M ELISA). Chlorine tablets and ORS packets distributed in the community. IEC activities undertaken regarding safe drinking water, hygienic practices and sanitation measures",9
34,3.,Kerala,Malappuram,xxxii. Viral Hepatitis A,20,0,19-02-12,,Under surveillance,"Cases reported from Village Athavanadu, PHC Athavanadu, Block Kuttippuram, of District Malappuram. District RRT investigated the outbreak. House to house survey done for searching for new cases. Serum samples collected which were tested positive for HAV (Ig M ELISA). Chlorine tablets and ORS packets distributed in the community. IEC activities undertaken regarding safe drinking water, hygienic practices and sanitation measures",9
36,4.,Kerala,Alappuzha,xxxiv Viral Hepatitis A,15,0,05-03-12,,Under Surveillance,"Cases reported from Village Thamarakulam Ward VI & VII, SC Kottakatussery, PHC Thamarakulam, Block Chunakkara. District RRT investigated the outbreak. All cases treated at PHC Thamarakulam.5 serum samples collected and sent to National Institute of Virology, Alappuzha which tested positive for Hepatitis A by IgM Elisa. Chlorination of water sources done. Health education given regarding safe drinking water.",12
11,4.,Gujarat,Surat,xi Viral Hepatitis A,14,0,04-04-12,07-04-12,Under surveillance,"Cases reported from Village Amboli, PHC Navipardi, CHC Kathor and Block Kamrej, District Surat. District RRT investigated the outbreak. 3 serum samples were positive for Hepatitis A (IgM ELISA). House to house survey done for searching for new cases. Chlorination of water sources done. IEC activities undertaken regarding safe drinking water, hygienic practices and sanitation measures",14
29,2.,K erala,Thrissur,xxvii Viral Hepatitis A,9,0,13-03-12,,Under control,"Cases reported from Village Anthikad, PHC Arimbur, Block Eravu, District Thrissur. District RRT visited the affected area and investigated the outbreak. Active surveillance done. 5 serum samples were positive for Anti HAV IgM ELISA. All cases treated. Chlorine tablets distributed in the locality. Leakage in water pipeline repaired. Health education given regarding hygiene and sanitation.",15
20,10.,Punjab,Hoshiarpur,xx Viral Hepatitis A,20,0,29-05-12,01-06-12,Under Control,"Cases reported from village Behbal Manj, PHC Budhawar, Tehshil, Mukerian, District Hoshiarpur possibly due to contamination of drinking water supplies. District RRT investigated the outbreak. 15 blood samples collected for testing for bilirubin levels and Hepatitis virus serology and sent to PH Lab., Ludhiana. Out of these, 1 blood sample had a high level of bilirubin. Out of 5 serum samples collected, 2 were positive to HAV (Ig M ELISA). 5 water samples collected and sent to the State Laboratory, Chandigarh. House to house survey done along with distribution of Chlorine tablets. Health camps organized. Health education given.",22
23,13.,Uttarakhand,Chamoli,xxiii Viral Hepatitis A,18,0,02-07-12,05-07-12,Under surveillance,"Cases reported from Villages Icholi, Kothi, Sarkot, and Dewal, District Chamoli. District RRT visited the affected areas and provided symptomatic treatment to all cases. Active search for new cases done. 10 Serum samples collected which tested positive for Hepatitis A by IgM ELISA at District hospital Chamoli. Further 8 serum samples collected; result awaited. Chlorination of water sources done by Jal Sansthan. Chlorine tablets distributed in the affected villages. Health education on safe drinking water, food hygiene and sanitation given to community.",27
